"compound.lower","herb_en_name","herb_cn_name","herb_pinyin","Mol.ID","Mol.ID2","Compound.EN","OB...","MW","DL","CID","InChIKey","Name","Bestname","CanonicalSMILES","XLogP","superclass","class","subclass","KEGGID","Keggid","HMDBID","MolecularFormula","Synonym.separate","entrez_gene_symbol"
"malvic acid","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005366","TCMol22522","Malvic acid","30.9884604201","280.500","0.15423","10416","HPSSZFFAYWBIPY-UHFFFAOYSA-N","7-(2-octylcycloprop-1-en-1-yl)heptanoic acid;Malvalic acid;Malvic acid","Malvic acid","CCCCCCCCC1=C(C1)CCCCCCC(=O)O",6.2,"Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","C08321","C08321","HMDB0302286","C18H32O2","Malvic acid","PARK7;CKB;CKM;CKMT1B;CKMT2;OSR1;CP;CYP3A7;CYP26A1;ALDH1A1;F12;FABP7;ACSL4;ALDH9A1;FEN1;ALOX12;FXN;ALOX5;ALOX5AP;ALOX15B;ALPL;FTH1;FTL;NEIL2;GAMT;GATM;HPGDS;FFAR1;OBP2A;HBA1;HBA2;APOA2;CYP26C1;IGFBP3;LCN1;LCN2;FADS1;MAX;MYC;OPRL1;AHSP;PDK4;PMP2;POLB;EGLN1;PPARA;PPARD;PPARG;CKMT1A;ELOVL2;PPP2R4;HDAC8;CYP26B1;PSG5;LYRM4;PTGS1;PTGS2;RARA;RARB;RARG;RARRES1;RBP4;ELOVL5;RXRA;RXRB;RXRG;SC5D;FN3K;SLC6A4;SLC6A8;SLC8A2;SLC8A1;SLC8A3;SP1;SREBF1;TBX1;TF;TFR2;TFRC;THRB;TRPV1;YY1;NEIL1;ALDH1A2;GPRC5A;NFS1;FADS2;NR1H4"
"mav","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005316","TCMol22472","MAV","56.1720145929","194.160","0.055106","657117",NA,"MAV;NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C6H10O7","MAV",NA
"methyl (z)-icos-11-enoate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL003902","TCMol22415","methyl (Z)-icos-11-enoate","29.4944294873","324.610","0.22588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"methyl linoleate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001641","TCMol22389","METHYL LINOLEATE","41.9343581437","294.530","0.16711","5284421","WTTJVINHCBCLGX-NQLNTKRDSA-N","methyl (9E,12Z)-octadeca-9,12-dienoate;methyl (9Z,12Z)-octadeca-9,12-dienoate;methyl linoleate;Methyl linoleate;Methyl Linoleate;METHYL LINOLEATE","METHYL LINOLEATE","CCCCCC=CCC=CCCCCCCCC(=O)OC",6.9,"Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA,NA,"HMDB0034381","C19H34O2","methyl linoleate","FADS1;PPARA;PPARD;PPARG;ELOVL2;RELA;ELOVL5;RXRA;SLC8A1;TRPV1;FADS2;KEAP1;NR1H4"
"methyl linoleate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001641","TCMol22389","METHYL LINOLEATE","41.9343581437","294.530","0.16711","5284421","WTTJVINHCBCLGX-NQLNTKRDSA-N","methyl (9E,12Z)-octadeca-9,12-dienoate;methyl (9Z,12Z)-octadeca-9,12-dienoate;methyl linoleate;Methyl linoleate;Methyl Linoleate;METHYL LINOLEATE","METHYL LINOLEATE","CCCCCC=CCC=CCCCCCCCC(=O)OC",6.9,"Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA,NA,"HMDB0034381","C19H34O2","Methyl Linoleate","FADS1;PPARA;PPARD;PPARG;ELOVL2;RELA;ELOVL5;RXRA;SLC8A1;TRPV1;FADS2;KEAP1;NR1H4"
"methyl linoleate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001641","TCMol22389","METHYL LINOLEATE","41.9343581437","294.530","0.16711","5284421","WTTJVINHCBCLGX-NQLNTKRDSA-N","methyl (9E,12Z)-octadeca-9,12-dienoate;methyl (9Z,12Z)-octadeca-9,12-dienoate;methyl linoleate;Methyl linoleate;Methyl Linoleate;METHYL LINOLEATE","METHYL LINOLEATE","CCCCCC=CCC=CCCCCCCCC(=O)OC",6.9,"Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA,NA,"HMDB0034381","C19H34O2","METHYL LINOLEATE","FADS1;PPARA;PPARD;PPARG;ELOVL2;RELA;ELOVL5;RXRA;SLC8A1;TRPV1;FADS2;KEAP1;NR1H4"
"methyl linoleate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001641","TCMol22389","METHYL LINOLEATE","41.9343581437","294.530","0.16711","5284421","WTTJVINHCBCLGX-NQLNTKRDSA-N","methyl (9E,12Z)-octadeca-9,12-dienoate;methyl (9Z,12Z)-octadeca-9,12-dienoate;methyl linoleate;Methyl linoleate;Methyl Linoleate;METHYL LINOLEATE","METHYL LINOLEATE","CCCCCC=CCC=CCCCCCCCC(=O)OC",6.9,"Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA,NA,"HMDB0034381","C19H34O2","Methyl linoleate","FADS1;PPARA;PPARD;PPARG;ELOVL2;RELA;ELOVL5;RXRA;SLC8A1;TRPV1;FADS2;KEAP1;NR1H4"
"methyl margarate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005402","TCMol22558","Methyl margarate","17.4088466615","284.540","0.13808","15609","HUEBIMLTDXKIPR-UHFFFAOYSA-N","methyl heptadecanoate;Methyl heptadecanoate;Methyl margarate","Methyl heptadecanoate","CCCCCCCCCCCCCCCCC(=O)OC",8.5,"Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters",NA,NA,NA,"C18H36O2","Methyl margarate","NPR1"
"methyl myristate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001392","TCMol22387","Methyl myristate","19.6820350106","242.450","0.079634","31284","ZAZKJZBWRNNLDS-UHFFFAOYSA-N","methyl myristate;Methyl myristate;methyl tetradecanoate;Methyl tetradecanoate","Methyl myristate","CCCCCCCCCCCCCC(=O)OC",6.8,"Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters",NA,NA,"HMDB0030469","C15H30O2","methyl myristate","NPR1"
"methyl myristate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001392","TCMol22387","Methyl myristate","19.6820350106","242.450","0.079634","31284","ZAZKJZBWRNNLDS-UHFFFAOYSA-N","methyl myristate;Methyl myristate;methyl tetradecanoate;Methyl tetradecanoate","Methyl myristate","CCCCCCCCCCCCCC(=O)OC",6.8,"Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters",NA,NA,"HMDB0030469","C15H30O2","Methyl myristate","NPR1"
"methyl myristate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001392","TCMol22387","Methyl myristate","19.6820350106","242.450","0.079634","31284","ZAZKJZBWRNNLDS-UHFFFAOYSA-N","methyl myristate;Methyl myristate;methyl tetradecanoate;Methyl tetradecanoate","Methyl myristate","CCCCCCCCCCCCCC(=O)OC",6.8,"Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters",NA,NA,"HMDB0030469","C15H30O2","METHYL MYRISTATE","NPR1"
"methyl palmitate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000879","TCMol22569","methyl palmitate","18.08756063","270.510","0.11594","8181","FLIACVVOZYBSBS-UHFFFAOYSA-N","methyl hexadecanoate;Methyl hexadecanoate;Methyl hexadecanoic acid;methyl palmitate;Methyl palmitate","Methyl palmitic acid","CCCCCCCCCCCCCCCC(=O)OC",7.9,NA,NA,NA,"C16995","C16995","HMDB0061859","C17H34O2","Methyl palmitate","IL10;IL6;PTGS2;TNF;NPR1"
"methyl palmitate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000879","TCMol22569","methyl palmitate","18.08756063","270.510","0.11594","8181","FLIACVVOZYBSBS-UHFFFAOYSA-N","methyl hexadecanoate;Methyl hexadecanoate;Methyl hexadecanoic acid;methyl palmitate;Methyl palmitate","Methyl palmitic acid","CCCCCCCCCCCCCCCC(=O)OC",7.9,NA,NA,NA,"C16995","C16995","HMDB0061859","C17H34O2","METHYL PALMITATE","IL10;IL6;PTGS2;TNF;NPR1"
"methyl palmitate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000879","TCMol22569","methyl palmitate","18.08756063","270.510","0.11594","8181","FLIACVVOZYBSBS-UHFFFAOYSA-N","methyl hexadecanoate;Methyl hexadecanoate;Methyl hexadecanoic acid;methyl palmitate;Methyl palmitate","Methyl palmitic acid","CCCCCCCCCCCCCCCC(=O)OC",7.9,NA,NA,NA,"C16995","C16995","HMDB0061859","C17H34O2","methyl palmitate","IL10;IL6;PTGS2;TNF;NPR1"
"methyl palmitelaidate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001818","TCMol22393","Methyl palmitelaidate","34.6122634","268.490","0.11751","638303",NA,"Methyl palmitelaidate;NA","Methyl palmitelaidate",NA,NA,NA,NA,NA,NA,NA,NA,"C17H32O2","Methyl palmitelaidate","PMP2;PPARA;PPARD;PPARG;PTGER1;PTGER2;PTGER3;PTGER4;RELA;RXRA;KEAP1"
"methyl pentadecanoate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001819","TCMol22394","METHYL PENTADECANOATE","18.81525029","256.480","0.096511","23518","XIUXKAZJZFLLDQ-UHFFFAOYSA-N","methyl pentadecanoate;Methyl pentadecanoate","Methyl pentadecanoate","CCCCCCCCCCCCCCC(=O)OC",7.4,NA,NA,NA,NA,NA,"HMDB0254606","C16H32O2","Methyl pentadecanoate","NPR1"
"methyl pentadecanoate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001819","TCMol22394","METHYL PENTADECANOATE","18.81525029","256.480","0.096511","23518","XIUXKAZJZFLLDQ-UHFFFAOYSA-N","methyl pentadecanoate;Methyl pentadecanoate","Methyl pentadecanoate","CCCCCCCCCCCCCCC(=O)OC",7.4,NA,NA,NA,NA,NA,"HMDB0254606","C16H32O2","METHYL PENTADECANOATE","NPR1"
"methyl pentadecanoate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001819","TCMol22394","METHYL PENTADECANOATE","18.81525029","256.480","0.096511","23518","XIUXKAZJZFLLDQ-UHFFFAOYSA-N","methyl pentadecanoate;Methyl pentadecanoate","Methyl pentadecanoate","CCCCCCCCCCCCCCC(=O)OC",7.4,NA,NA,NA,NA,NA,"HMDB0254606","C16H32O2","methyl pentadecanoate","NPR1"
"methyl stearate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001817","TCMol22392","Methyl stearate","16.8031227499","298.570","0.16341","8201","HPEUJPJOZXNMSJ-UHFFFAOYSA-N","methyl octadecanoate;Methyl octadecanoate;METHYL OCTADECANOATE;methyl stearate;Methyl stearate","METHYL OCTADECANOATE","CCCCCCCCCCCCCCCCCC(=O)OC",9,"Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters",NA,NA,"HMDB0034154","C19H38O2","Methyl Stearate","NPR1"
"methyl stearate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001817","TCMol22392","Methyl stearate","16.8031227499","298.570","0.16341","8201","HPEUJPJOZXNMSJ-UHFFFAOYSA-N","methyl octadecanoate;Methyl octadecanoate;METHYL OCTADECANOATE;methyl stearate;Methyl stearate","METHYL OCTADECANOATE","CCCCCCCCCCCCCCCCCC(=O)OC",9,"Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters",NA,NA,"HMDB0034154","C19H38O2","Methyl stearate","NPR1"
"methyl stearate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001817","TCMol22392","Methyl stearate","16.8031227499","298.570","0.16341","8201","HPEUJPJOZXNMSJ-UHFFFAOYSA-N","methyl octadecanoate;Methyl octadecanoate;METHYL OCTADECANOATE;methyl stearate;Methyl stearate","METHYL OCTADECANOATE","CCCCCCCCCCCCCCCCCC(=O)OC",9,"Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters",NA,NA,"HMDB0034154","C19H38O2","METHYL STEARATE","NPR1"
"methyl stearate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001817","TCMol22392","Methyl stearate","16.8031227499","298.570","0.16341","8201","HPEUJPJOZXNMSJ-UHFFFAOYSA-N","methyl octadecanoate;Methyl octadecanoate;METHYL OCTADECANOATE;methyl stearate;Methyl stearate","METHYL OCTADECANOATE","CCCCCCCCCCCCCCCCCC(=O)OC",9,"Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters",NA,NA,"HMDB0034154","C19H38O2","methyl stearate","NPR1"
"methyl tricosanoate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005368","TCMol22524","Methyl tricosanoate","14.6093199363","368.720","0.32985","75519","VORKGRIRMPBCCZ-UHFFFAOYSA-N","methyl tricosanoate;Methyl tricosanoate","Methyl tricosanoate","CCCCCCCCCCCCCCCCCCCCCCC(=O)OC",11.7,NA,NA,NA,NA,NA,NA,"C24H48O2","methyl tricosanoate","NPR1"
"methyl tricosanoate","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005368","TCMol22524","Methyl tricosanoate","14.6093199363","368.720","0.32985","75519","VORKGRIRMPBCCZ-UHFFFAOYSA-N","methyl tricosanoate;Methyl tricosanoate","Methyl tricosanoate","CCCCCCCCCCCCCCCCCCCCCCC(=O)OC",11.7,NA,NA,NA,NA,NA,NA,"C24H48O2","Methyl tricosanoate","NPR1"
"methylselenocysteine","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005383","TCMol22539","Methylselenocysteine","35.7355112735","182.100","0.010179","45266674",NA,"Methylselenocysteine;NA","Methylselenocysteine",NA,NA,NA,NA,NA,"C05689","C05689","HMDB0004113",NA,"Methylselenocysteine",NA
"methylselenocysteine","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005383","TCMol22539","Methylselenocysteine","35.7355112735","182.100","0.010179","114835","XDSSPSLGNGIIHP-UHFFFAOYSA-N","2-amino-3-(methylselanyl)propanoic acid;selenomethyl selenocysteine;Selenomethyl selenocysteine","Methylselenocysteine","C[Se]CC(C(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"C4H9NO2Se","Methylselenocysteine",NA
"methylselenocysteine","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005383","TCMol22539","Methylselenocysteine","35.7355112735","182.100","0.010179","147004","XDSSPSLGNGIIHP-VKHMYHEASA-N","(2R)-2-amino-3-(methylselanyl)propanoic acid;Methylselenocysteine;Se-methylselenocysteine;Se-Methylselenocysteine","Se-Methylselenocysteine","C[Se]CC(C(=O)O)N",NA,NA,NA,NA,"C05689","C05689","HMDB0004113","C4H9NO2Se","Methylselenocysteine",NA
"mli","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001738","TCMol22391","MLI","21.6895229483","104.070","0.0092112","867","OFOBLEOULBTSOW-UHFFFAOYSA-N","Malonate;malonic acid;Malonic acid;MLI;propanedioic acid","Malonic acid","C(C(=O)O)C(=O)O",-0.8,NA,NA,NA,"C02028;C00383;C04025","C00383","HMDB0000691","C3H4O4","MLI","SRR;A1BG;HDAC6;HDAC5;PDCD6;C4B_2;PARP2;TRIM28;RNF41;GPHN;CDKN1A;SIVA1;LSM6;SCN11A;PGLYRP2;GRIN3A;GRIN3B;DCD;CLU;SERPINA3;ADH5;CP;CPB1;CPN1;CPN2;CR1;PARP1;CS;ADRA2A;GPBAR1;CYP1A1;CYP2C8;ACE;ABAT;AGT;DSP;AGTR2;EEF1A1;EEF1A2;AHSG;DAND5;A2M;ENO1;ESR1;F2;F2R;F12;F13B;FEN1;FGA;ALDOA;SIRT2;AKR1B1;FN1;FNTA;LY96;FXN;FTH1;FTL;NEIL2;IL4I1;GAPDH;PLA2G2D;GAPDHS;B4GALT1;TRAPPC3;GLRA1;GM2A;KRT6C;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;CD274;PDIA3;GSN;HBA1;HBA2;HBB;HBD;SERPIND1;HDAC1;HDAC2;CFH;HGF;HNF4A;HNF4G;HP;APCS;HPR;APLP1;APLP2;APOA1;APOA2;APOA4;S100A7A;CFI;APOC3;APOE;IGFALS;APP;JCHAIN;APRT;IL3;ACADSB;INS;ITGAV;ITIH1;ITIH2;ITIH3;ITIH4;ITPA;JUP;KLK1;KLKB1;KNG1;ARG1;KRT1;KRT2;KRT5;KRT6A;KRT6B;KRT9;KRT10;KRT14;KRT16;LIPT2;HRNR;LALBA;LCN2;LTF;ADAM11;MDH2;MDM2;MGMT;MMP9;MPG;ASPA;MT1A;MT1B;MT1E;MT1F;MT1G;MT1H;MT1X;MT2A;MT3;MYH9;ATP1A1;NMB;NME1;GPR143;ODC1;OGDH;ORM1;ORM2;P4HA1;P4HB;PAEP;PRDX1;PAM;FOXP3;PCNA;GLTP;BPIFA1;AHSP;HDAC7;SERPINA1;SERPINA4;PLA2G2A;PMP2;ATP7B;POLB;PON1;PON3;EGLN1;PPARA;PPARD;PPARG;PPT1;PRKAR2B;SCN3B;HDAC8;APOBR;PSEN1;SUCNR1;LYRM4;PSPH;SLC12A5;PTX3;CTDSP1;RAC1;PLEKHA1;RHO;RNASE1;RNASE3;BDKRB1;BDKRB2;S100A2;S100A7;S100A8;S100A9;CFB;SALL1;SCN1A;SCN1B;SCN2A;SCN2B;SCN3A;SCN4A;SCN4B;SCN5A;SCN7A;SCN8A;SCN9A;SCN10A;SEMG1;SEPP1;SHBG;SOD1;SRC;SRD5A1;SRD5A2;AKR1D1;STK4;SULT2A1;TAPBP;TF;TFR2;TFRC;THBD;TKT;TLR2;TLR4;SERPING1;C1QB;C1QC;C1R;TP53;C1S;TP73;TPI1;C2;C3;C4A;C4B;C4BPA;C4BPB;C5;TTR;TUFM;TYR;TYRP1;C8A;C8B;C8G;UTRN;VLDLR;VTN;XRCC1;YY1;ZBTB16;LRP8;LAPTM5;ALDH5A1;BRCC3;NEIL1;HDAC11;HDAC10;SLC7A3;APOL1;FCN3;AKR1C3;SERPINA6;HDAC3;NFS1;HGS;CER1;SLIT2;OPN4;HDAC9;HDAC4;CCS;DAO;Ddo;DDO;Srr"
"mli","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001738","TCMol22391","MLI","21.6895229483","104.070","0.0092112","867","OFOBLEOULBTSOW-UHFFFAOYSA-N","Malonate;malonic acid;Malonic acid;MLI;propanedioic acid","Malonic acid","C(C(=O)O)C(=O)O",-0.8,NA,NA,NA,"C02028;C00383;C04025","C04025","HMDB0000691","C3H4O4","MLI","SRR;A1BG;HDAC6;HDAC5;PDCD6;C4B_2;PARP2;TRIM28;RNF41;GPHN;CDKN1A;SIVA1;LSM6;SCN11A;PGLYRP2;GRIN3A;GRIN3B;DCD;CLU;SERPINA3;ADH5;CP;CPB1;CPN1;CPN2;CR1;PARP1;CS;ADRA2A;GPBAR1;CYP1A1;CYP2C8;ACE;ABAT;AGT;DSP;AGTR2;EEF1A1;EEF1A2;AHSG;DAND5;A2M;ENO1;ESR1;F2;F2R;F12;F13B;FEN1;FGA;ALDOA;SIRT2;AKR1B1;FN1;FNTA;LY96;FXN;FTH1;FTL;NEIL2;IL4I1;GAPDH;PLA2G2D;GAPDHS;B4GALT1;TRAPPC3;GLRA1;GM2A;KRT6C;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;CD274;PDIA3;GSN;HBA1;HBA2;HBB;HBD;SERPIND1;HDAC1;HDAC2;CFH;HGF;HNF4A;HNF4G;HP;APCS;HPR;APLP1;APLP2;APOA1;APOA2;APOA4;S100A7A;CFI;APOC3;APOE;IGFALS;APP;JCHAIN;APRT;IL3;ACADSB;INS;ITGAV;ITIH1;ITIH2;ITIH3;ITIH4;ITPA;JUP;KLK1;KLKB1;KNG1;ARG1;KRT1;KRT2;KRT5;KRT6A;KRT6B;KRT9;KRT10;KRT14;KRT16;LIPT2;HRNR;LALBA;LCN2;LTF;ADAM11;MDH2;MDM2;MGMT;MMP9;MPG;ASPA;MT1A;MT1B;MT1E;MT1F;MT1G;MT1H;MT1X;MT2A;MT3;MYH9;ATP1A1;NMB;NME1;GPR143;ODC1;OGDH;ORM1;ORM2;P4HA1;P4HB;PAEP;PRDX1;PAM;FOXP3;PCNA;GLTP;BPIFA1;AHSP;HDAC7;SERPINA1;SERPINA4;PLA2G2A;PMP2;ATP7B;POLB;PON1;PON3;EGLN1;PPARA;PPARD;PPARG;PPT1;PRKAR2B;SCN3B;HDAC8;APOBR;PSEN1;SUCNR1;LYRM4;PSPH;SLC12A5;PTX3;CTDSP1;RAC1;PLEKHA1;RHO;RNASE1;RNASE3;BDKRB1;BDKRB2;S100A2;S100A7;S100A8;S100A9;CFB;SALL1;SCN1A;SCN1B;SCN2A;SCN2B;SCN3A;SCN4A;SCN4B;SCN5A;SCN7A;SCN8A;SCN9A;SCN10A;SEMG1;SEPP1;SHBG;SOD1;SRC;SRD5A1;SRD5A2;AKR1D1;STK4;SULT2A1;TAPBP;TF;TFR2;TFRC;THBD;TKT;TLR2;TLR4;SERPING1;C1QB;C1QC;C1R;TP53;C1S;TP73;TPI1;C2;C3;C4A;C4B;C4BPA;C4BPB;C5;TTR;TUFM;TYR;TYRP1;C8A;C8B;C8G;UTRN;VLDLR;VTN;XRCC1;YY1;ZBTB16;LRP8;LAPTM5;ALDH5A1;BRCC3;NEIL1;HDAC11;HDAC10;SLC7A3;APOL1;FCN3;AKR1C3;SERPINA6;HDAC3;NFS1;HGS;CER1;SLIT2;OPN4;HDAC9;HDAC4;CCS;DAO;Ddo;DDO;Srr"
"mycosinol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005369","TCMol22525","Mycosinol","82.1239821638","214.230","0.094081","5281153",NA,"Mycosinol;NA","Mycosinol",NA,NA,NA,NA,NA,"C08455",NA,NA,"C13H10O3","Mycosinol",NA
"mys","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000864","TCMol22567","MYS","13.9810567968","212.470","0.04922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"n-heptadecanol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005270","TCMol22426","n-Heptadecanol","12.9664174657","256.530","0.093861","15076","GOQYKNQRPGWPLP-UHFFFAOYSA-N","1-Heptadecanol;heptadecan-1-ol","1-Heptadecanol","CCCCCCCCCCCCCCCCCO",7.8,NA,NA,NA,NA,NA,NA,"C17H36O","n-Heptadecanol","CACNG2;CHRNA2;CHRNA3;CHRNA4;CHRNA5;CHRNA7;CHRNB2;CHRNB3;CHRNB4;GRIN3A;ADH7;TRPV3;HTR3C;HTR3D;SLC29A1;GABBR1;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG3;GABRP;GLRA1;GLRA2;HTR3E;GRIA1;GRIA2;GRIA3;GRIA4;SLC43A3;SLC29A2;HTR3A;ITGA4;KCNJ3;KCNJ5;KCNJ6;KCNJ9;L1CAM;LYZ;ACHE;OPRK1;CHRNA9;PRKCE;GABRQ;PRKG2;CHRNA10;BCHE;VCAM1;CACNA1A;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CACNB1;CACNB2;CACNB3;CACNB4;CACNG1;TRPM8;GLRA3;COLQ;EEA1;CACNA1G;CHRNA6;CHRFAM7A;TRPA1;HTR3B"
"n-salicylidene-salicylamine","Panax Ginseng C. A. Mey.","人参","Renshen","MOL004100","TCMol22416","N-Salicylidene-salicylamine","95.4574876579","227.280","0.10926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neocnidilide","Panax Ginseng C. A. Mey.","人参","Renshen","MOL002136","TCMol22398","neocnidilide","83.8301030452","194.300","0.065252","3083857","UPJFTVFLSIQQAV-KOLCDFICSA-N","1(3H)-Isobenzofuranone, 3-butyl-3a,4,5,6-tetrahydro-, cis-(-)-;neocnidilide;Neocnidilide;neocnidolide","Neocnidilide","CCCCC1C2CCCC=C2C(=O)O1",3.3,NA,NA,NA,"C17002","C17002","HMDB0302242","C12H18O2","Neocnidilide","CHRM1;CHRM2;CHRM3;CHRM4;TNF;IL6"
"neocnidilide","Panax Ginseng C. A. Mey.","人参","Renshen","MOL002136","TCMol22398","neocnidilide","83.8301030452","194.300","0.065252","3083857","UPJFTVFLSIQQAV-KOLCDFICSA-N","1(3H)-Isobenzofuranone, 3-butyl-3a,4,5,6-tetrahydro-, cis-(-)-;neocnidilide;Neocnidilide;neocnidolide","Neocnidilide","CCCCC1C2CCCC=C2C(=O)O1",3.3,NA,NA,NA,"C17002","C17002","HMDB0302242","C12H18O2","neocnidilide","CHRM1;CHRM2;CHRM3;CHRM4;TNF;IL6"
"neohexane","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005274","TCMol22430","Neohexane","37.8094186683","86.200","0.006562","6403",NA,"NA;Neohexane","Neohexane",NA,NA,NA,NA,NA,NA,NA,"HMDB0245332","C6H14","Neohexane",NA
"nepetin","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005305","TCMol22461","Nepetin","26.7503827268","316.280","0.30835","5317284","FHHSEFRSDKWJKJ-UHFFFAOYSA-N","2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-methoxy-4H-chromen-4-one;6-Methoxyluteolin;Eupafolin;Nepetin","Nepetin","COC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O",1.4,"Phenylpropanoids and polyketides","Flavonoids","O-methylated flavonoids",NA,NA,NA,"C16H12O7","Nepetin","JUN;PSIP1;M1AAP;AMY1A;MAPK10;REL1;Cdk5;MAPK14;STK33;mex-5"
"nn-dimethyldecanamide","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005370","TCMol22526","NN-Dimethyldecanamide","55.4970629847","199.380","0.041167","26690","HNXNKTMIVROLTK-UHFFFAOYSA-N","Dimethyl capramide","Dimethyl capramide","CCCCCCCCCC(=O)N(C)C",4,"Lipids and lipid-like molecules","Fatty Acyls","Fatty amides",NA,NA,NA,"C12H25NO","NN-Dimethyldecanamide","TRPV3;OPRL1;KCNK4;TRPV1;TRPM8;TRPA1"
"nonacosanediol-6,8","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005371","TCMol22527","Nonacosanediol-6,8","17.7905756178","188.350","0.031056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"notoginsenoside r2","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005372","TCMol22528","notoginsenoside R2","17.7369932194","771.110","0.27685","21599925","FNIRVWPHRMMRQI-PGOMJGFXSA-N","Notoginsenoside R2","Notoginsenoside R2","CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C",2.7,NA,NA,NA,NA,NA,NA,"C41H70O13","Notoginsenoside R2",NA
"notoginsenoside r2_qt","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005373","TCMol22529","notoginsenoside R2_qt","20.1270441847","476.820","0.78292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"notoginsenoside r6","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005374","TCMol22530","Notoginsenoside R6","4.70283779709","963.300","0.11605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oct","Panax Ginseng C. A. Mey.","人参","Renshen","MOL002137","TCMol22399","OCT","29.7159760739","114.260","0.0072628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
