"vina_results","Model","Path","ligand","receptor"
-6.894,"Model_8","output/Docking_Vina/results_Vina_X222284_4WNW.pdb_ligand_vina_out_score.csv","X222284","4WNW"
-6.816,"Model_9","output/Docking_Vina/results_Vina_X222284_4WNW.pdb_ligand_vina_out_score.csv","X222284","4WNW"
-4.121,"Model_1","output/Docking_Vina/results_Vina_X222284_4WSG.pdb_ligand_vina_out_score.csv","X222284","4WSG"
-4.12,"Model_2","output/Docking_Vina/results_Vina_X222284_4WSG.pdb_ligand_vina_out_score.csv","X222284","4WSG"
-4.118,"Model_3","output/Docking_Vina/results_Vina_X222284_4WSG.pdb_ligand_vina_out_score.csv","X222284","4WSG"
-4.111,"Model_4","output/Docking_Vina/results_Vina_X222284_4WSG.pdb_ligand_vina_out_score.csv","X222284","4WSG"
-3.969,"Model_5","output/Docking_Vina/results_Vina_X222284_4WSG.pdb_ligand_vina_out_score.csv","X222284","4WSG"
-3.889,"Model_6","output/Docking_Vina/results_Vina_X222284_4WSG.pdb_ligand_vina_out_score.csv","X222284","4WSG"
-3.81,"Model_7","output/Docking_Vina/results_Vina_X222284_4WSG.pdb_ligand_vina_out_score.csv","X222284","4WSG"
-3.769,"Model_8","output/Docking_Vina/results_Vina_X222284_4WSG.pdb_ligand_vina_out_score.csv","X222284","4WSG"
-3.695,"Model_9","output/Docking_Vina/results_Vina_X222284_4WSG.pdb_ligand_vina_out_score.csv","X222284","4WSG"
-8.839,"Model_1","output/Docking_Vina/results_Vina_X222284_4XAO.pdb_ligand_vina_out_score.csv","X222284","4XAO"
-8.366,"Model_2","output/Docking_Vina/results_Vina_X222284_4XAO.pdb_ligand_vina_out_score.csv","X222284","4XAO"
-7.916,"Model_3","output/Docking_Vina/results_Vina_X222284_4XAO.pdb_ligand_vina_out_score.csv","X222284","4XAO"
-7.882,"Model_4","output/Docking_Vina/results_Vina_X222284_4XAO.pdb_ligand_vina_out_score.csv","X222284","4XAO"
-7.506,"Model_5","output/Docking_Vina/results_Vina_X222284_4XAO.pdb_ligand_vina_out_score.csv","X222284","4XAO"
-7.35,"Model_6","output/Docking_Vina/results_Vina_X222284_4XAO.pdb_ligand_vina_out_score.csv","X222284","4XAO"
-7.315,"Model_7","output/Docking_Vina/results_Vina_X222284_4XAO.pdb_ligand_vina_out_score.csv","X222284","4XAO"
-7.005,"Model_8","output/Docking_Vina/results_Vina_X222284_4XAO.pdb_ligand_vina_out_score.csv","X222284","4XAO"
-6.455,"Model_9","output/Docking_Vina/results_Vina_X222284_4XAO.pdb_ligand_vina_out_score.csv","X222284","4XAO"
-6.186,"Model_1","output/Docking_Vina/results_Vina_X222284_4XI3.pdb_ligand_vina_out_score.csv","X222284","4XI3"
-6.005,"Model_2","output/Docking_Vina/results_Vina_X222284_4XI3.pdb_ligand_vina_out_score.csv","X222284","4XI3"
-5.924,"Model_3","output/Docking_Vina/results_Vina_X222284_4XI3.pdb_ligand_vina_out_score.csv","X222284","4XI3"
-5.826,"Model_4","output/Docking_Vina/results_Vina_X222284_4XI3.pdb_ligand_vina_out_score.csv","X222284","4XI3"
-5.793,"Model_5","output/Docking_Vina/results_Vina_X222284_4XI3.pdb_ligand_vina_out_score.csv","X222284","4XI3"
-5.751,"Model_6","output/Docking_Vina/results_Vina_X222284_4XI3.pdb_ligand_vina_out_score.csv","X222284","4XI3"
-5.566,"Model_7","output/Docking_Vina/results_Vina_X222284_4XI3.pdb_ligand_vina_out_score.csv","X222284","4XI3"
-5.555,"Model_8","output/Docking_Vina/results_Vina_X222284_4XI3.pdb_ligand_vina_out_score.csv","X222284","4XI3"
-5.444,"Model_9","output/Docking_Vina/results_Vina_X222284_4XI3.pdb_ligand_vina_out_score.csv","X222284","4XI3"
-5.051,"Model_1","output/Docking_Vina/results_Vina_X222284_4XRY.pdb_ligand_vina_out_score.csv","X222284","4XRY"
-5.043,"Model_2","output/Docking_Vina/results_Vina_X222284_4XRY.pdb_ligand_vina_out_score.csv","X222284","4XRY"
-5.039,"Model_3","output/Docking_Vina/results_Vina_X222284_4XRY.pdb_ligand_vina_out_score.csv","X222284","4XRY"
-5.021,"Model_4","output/Docking_Vina/results_Vina_X222284_4XRY.pdb_ligand_vina_out_score.csv","X222284","4XRY"
-5.021,"Model_5","output/Docking_Vina/results_Vina_X222284_4XRY.pdb_ligand_vina_out_score.csv","X222284","4XRY"
-5.002,"Model_6","output/Docking_Vina/results_Vina_X222284_4XRY.pdb_ligand_vina_out_score.csv","X222284","4XRY"
-4.933,"Model_7","output/Docking_Vina/results_Vina_X222284_4XRY.pdb_ligand_vina_out_score.csv","X222284","4XRY"
-4.893,"Model_8","output/Docking_Vina/results_Vina_X222284_4XRY.pdb_ligand_vina_out_score.csv","X222284","4XRY"
-4.846,"Model_9","output/Docking_Vina/results_Vina_X222284_4XRY.pdb_ligand_vina_out_score.csv","X222284","4XRY"
-5.019,"Model_1","output/Docking_Vina/results_Vina_X222284_4XRZ.pdb_ligand_vina_out_score.csv","X222284","4XRZ"
-4.99,"Model_2","output/Docking_Vina/results_Vina_X222284_4XRZ.pdb_ligand_vina_out_score.csv","X222284","4XRZ"
-4.954,"Model_3","output/Docking_Vina/results_Vina_X222284_4XRZ.pdb_ligand_vina_out_score.csv","X222284","4XRZ"
-4.899,"Model_4","output/Docking_Vina/results_Vina_X222284_4XRZ.pdb_ligand_vina_out_score.csv","X222284","4XRZ"
-4.865,"Model_5","output/Docking_Vina/results_Vina_X222284_4XRZ.pdb_ligand_vina_out_score.csv","X222284","4XRZ"
-4.863,"Model_6","output/Docking_Vina/results_Vina_X222284_4XRZ.pdb_ligand_vina_out_score.csv","X222284","4XRZ"
-4.84,"Model_7","output/Docking_Vina/results_Vina_X222284_4XRZ.pdb_ligand_vina_out_score.csv","X222284","4XRZ"
-4.741,"Model_8","output/Docking_Vina/results_Vina_X222284_4XRZ.pdb_ligand_vina_out_score.csv","X222284","4XRZ"
-4.725,"Model_9","output/Docking_Vina/results_Vina_X222284_4XRZ.pdb_ligand_vina_out_score.csv","X222284","4XRZ"
-6.732,"Model_1","output/Docking_Vina/results_Vina_X222284_5LD2.pdb_ligand_vina_out_score.csv","X222284","5LD2"
-6.359,"Model_2","output/Docking_Vina/results_Vina_X222284_5LD2.pdb_ligand_vina_out_score.csv","X222284","5LD2"
-6.271,"Model_3","output/Docking_Vina/results_Vina_X222284_5LD2.pdb_ligand_vina_out_score.csv","X222284","5LD2"
-6.264,"Model_4","output/Docking_Vina/results_Vina_X222284_5LD2.pdb_ligand_vina_out_score.csv","X222284","5LD2"
-6.238,"Model_5","output/Docking_Vina/results_Vina_X222284_5LD2.pdb_ligand_vina_out_score.csv","X222284","5LD2"
-6.179,"Model_6","output/Docking_Vina/results_Vina_X222284_5LD2.pdb_ligand_vina_out_score.csv","X222284","5LD2"
-6.041,"Model_7","output/Docking_Vina/results_Vina_X222284_5LD2.pdb_ligand_vina_out_score.csv","X222284","5LD2"
-6.021,"Model_8","output/Docking_Vina/results_Vina_X222284_5LD2.pdb_ligand_vina_out_score.csv","X222284","5LD2"
-5.768,"Model_9","output/Docking_Vina/results_Vina_X222284_5LD2.pdb_ligand_vina_out_score.csv","X222284","5LD2"
-8.361,"Model_1","output/Docking_Vina/results_Vina_X222284_5TWA.pdb_ligand_vina_out_score.csv","X222284","5TWA"
-8.001,"Model_2","output/Docking_Vina/results_Vina_X222284_5TWA.pdb_ligand_vina_out_score.csv","X222284","5TWA"
-7.804,"Model_3","output/Docking_Vina/results_Vina_X222284_5TWA.pdb_ligand_vina_out_score.csv","X222284","5TWA"
-7.693,"Model_4","output/Docking_Vina/results_Vina_X222284_5TWA.pdb_ligand_vina_out_score.csv","X222284","5TWA"
-7.604,"Model_5","output/Docking_Vina/results_Vina_X222284_5TWA.pdb_ligand_vina_out_score.csv","X222284","5TWA"
-6.971,"Model_6","output/Docking_Vina/results_Vina_X222284_5TWA.pdb_ligand_vina_out_score.csv","X222284","5TWA"
-6.964,"Model_7","output/Docking_Vina/results_Vina_X222284_5TWA.pdb_ligand_vina_out_score.csv","X222284","5TWA"
-6.939,"Model_8","output/Docking_Vina/results_Vina_X222284_5TWA.pdb_ligand_vina_out_score.csv","X222284","5TWA"
-6.848,"Model_9","output/Docking_Vina/results_Vina_X222284_5TWA.pdb_ligand_vina_out_score.csv","X222284","5TWA"
57.685,"Model_1","output/Docking_Vina/results_Vina_X222284_5V39.pdb_ligand_vina_out_score.csv","X222284","5V39"
-6.211,"Model_1","output/results_Vina_X222284_5W63.pdb_ligand_vina_out_score.csv","output/results","5W63"
-5.53,"Model_2","output/results_Vina_X222284_5W63.pdb_ligand_vina_out_score.csv","output/results","5W63"
-5.207,"Model_3","output/results_Vina_X222284_5W63.pdb_ligand_vina_out_score.csv","output/results","5W63"
-4.629,"Model_4","output/results_Vina_X222284_5W63.pdb_ligand_vina_out_score.csv","output/results","5W63"
-4.58,"Model_5","output/results_Vina_X222284_5W63.pdb_ligand_vina_out_score.csv","output/results","5W63"
-4.373,"Model_6","output/results_Vina_X222284_5W63.pdb_ligand_vina_out_score.csv","output/results","5W63"
-4.319,"Model_7","output/results_Vina_X222284_5W63.pdb_ligand_vina_out_score.csv","output/results","5W63"
-4.269,"Model_8","output/results_Vina_X222284_5W63.pdb_ligand_vina_out_score.csv","output/results","5W63"
-4.962,"Model_1","output/Docking_Vina/results_Vina_X222284_6ANO.pdb_ligand_vina_out_score.csv","X222284","6ANO"
-4.747,"Model_2","output/Docking_Vina/results_Vina_X222284_6ANO.pdb_ligand_vina_out_score.csv","X222284","6ANO"
-4.728,"Model_3","output/Docking_Vina/results_Vina_X222284_6ANO.pdb_ligand_vina_out_score.csv","X222284","6ANO"
-4.717,"Model_4","output/Docking_Vina/results_Vina_X222284_6ANO.pdb_ligand_vina_out_score.csv","X222284","6ANO"
-4.653,"Model_5","output/Docking_Vina/results_Vina_X222284_6ANO.pdb_ligand_vina_out_score.csv","X222284","6ANO"
-4.597,"Model_6","output/Docking_Vina/results_Vina_X222284_6ANO.pdb_ligand_vina_out_score.csv","X222284","6ANO"
-4.531,"Model_7","output/Docking_Vina/results_Vina_X222284_6ANO.pdb_ligand_vina_out_score.csv","X222284","6ANO"
-4.53,"Model_8","output/Docking_Vina/results_Vina_X222284_6ANO.pdb_ligand_vina_out_score.csv","X222284","6ANO"
-4.478,"Model_9","output/Docking_Vina/results_Vina_X222284_6ANO.pdb_ligand_vina_out_score.csv","X222284","6ANO"
-5.705,"Model_1","output/Docking_Vina/results_Vina_X222284_6AOZ.pdb_ligand_vina_out_score.csv","X222284","6AOZ"
-5.446,"Model_2","output/Docking_Vina/results_Vina_X222284_6AOZ.pdb_ligand_vina_out_score.csv","X222284","6AOZ"
-5.441,"Model_3","output/Docking_Vina/results_Vina_X222284_6AOZ.pdb_ligand_vina_out_score.csv","X222284","6AOZ"
-5.106,"Model_4","output/Docking_Vina/results_Vina_X222284_6AOZ.pdb_ligand_vina_out_score.csv","X222284","6AOZ"
-5.065,"Model_5","output/Docking_Vina/results_Vina_X222284_6AOZ.pdb_ligand_vina_out_score.csv","X222284","6AOZ"
-4.982,"Model_6","output/Docking_Vina/results_Vina_X222284_6AOZ.pdb_ligand_vina_out_score.csv","X222284","6AOZ"
-4.979,"Model_7","output/Docking_Vina/results_Vina_X222284_6AOZ.pdb_ligand_vina_out_score.csv","X222284","6AOZ"
-4.968,"Model_8","output/Docking_Vina/results_Vina_X222284_6AOZ.pdb_ligand_vina_out_score.csv","X222284","6AOZ"
-5.139,"Model_1","output/Docking_Vina/results_Vina_X222284_6AP0.pdb_ligand_vina_out_score.csv","X222284","6AP0"
-5.078,"Model_2","output/Docking_Vina/results_Vina_X222284_6AP0.pdb_ligand_vina_out_score.csv","X222284","6AP0"
-5.038,"Model_3","output/Docking_Vina/results_Vina_X222284_6AP0.pdb_ligand_vina_out_score.csv","X222284","6AP0"
-5.025,"Model_4","output/Docking_Vina/results_Vina_X222284_6AP0.pdb_ligand_vina_out_score.csv","X222284","6AP0"
-4.914,"Model_5","output/Docking_Vina/results_Vina_X222284_6AP0.pdb_ligand_vina_out_score.csv","X222284","6AP0"
-4.747,"Model_6","output/Docking_Vina/results_Vina_X222284_6AP0.pdb_ligand_vina_out_score.csv","X222284","6AP0"
-4.737,"Model_7","output/Docking_Vina/results_Vina_X222284_6AP0.pdb_ligand_vina_out_score.csv","X222284","6AP0"
-4.691,"Model_8","output/Docking_Vina/results_Vina_X222284_6AP0.pdb_ligand_vina_out_score.csv","X222284","6AP0"
-3.612,"Model_9","output/Docking_Vina/results_Vina_X222284_6AP0.pdb_ligand_vina_out_score.csv","X222284","6AP0"
-4.712,"Model_1","output/Docking_Vina/results_Vina_X222284_6AR4.pdb_ligand_vina_out_score.csv","X222284","6AR4"
-3.907,"Model_2","output/Docking_Vina/results_Vina_X222284_6AR4.pdb_ligand_vina_out_score.csv","X222284","6AR4"
-3.704,"Model_3","output/Docking_Vina/results_Vina_X222284_6AR4.pdb_ligand_vina_out_score.csv","X222284","6AR4"
-3.651,"Model_4","output/Docking_Vina/results_Vina_X222284_6AR4.pdb_ligand_vina_out_score.csv","X222284","6AR4"
-3.53,"Model_5","output/Docking_Vina/results_Vina_X222284_6AR4.pdb_ligand_vina_out_score.csv","X222284","6AR4"
-3.462,"Model_6","output/Docking_Vina/results_Vina_X222284_6AR4.pdb_ligand_vina_out_score.csv","X222284","6AR4"
-2.641,"Model_1","output/Docking_Vina/results_Vina_X222284_6BJN.pdb_ligand_vina_out_score.csv","X222284","6BJN"
-1.44,"Model_2","output/Docking_Vina/results_Vina_X222284_6BJN.pdb_ligand_vina_out_score.csv","X222284","6BJN"
-1.429,"Model_3","output/Docking_Vina/results_Vina_X222284_6BJN.pdb_ligand_vina_out_score.csv","X222284","6BJN"
-1.342,"Model_4","output/Docking_Vina/results_Vina_X222284_6BJN.pdb_ligand_vina_out_score.csv","X222284","6BJN"
-1.035,"Model_5","output/Docking_Vina/results_Vina_X222284_6BJN.pdb_ligand_vina_out_score.csv","X222284","6BJN"
-0.661,"Model_6","output/Docking_Vina/results_Vina_X222284_6BJN.pdb_ligand_vina_out_score.csv","X222284","6BJN"
-5.859,"Model_1","output/Docking_Vina/results_Vina_X222284_6BJO.pdb_ligand_vina_out_score.csv","X222284","6BJO"
-5.769,"Model_2","output/Docking_Vina/results_Vina_X222284_6BJO.pdb_ligand_vina_out_score.csv","X222284","6BJO"
-5.394,"Model_3","output/Docking_Vina/results_Vina_X222284_6BJO.pdb_ligand_vina_out_score.csv","X222284","6BJO"
-5.378,"Model_4","output/Docking_Vina/results_Vina_X222284_6BJO.pdb_ligand_vina_out_score.csv","X222284","6BJO"
-5.161,"Model_5","output/Docking_Vina/results_Vina_X222284_6BJO.pdb_ligand_vina_out_score.csv","X222284","6BJO"
-5.131,"Model_6","output/Docking_Vina/results_Vina_X222284_6BJO.pdb_ligand_vina_out_score.csv","X222284","6BJO"
-4.983,"Model_7","output/Docking_Vina/results_Vina_X222284_6BJO.pdb_ligand_vina_out_score.csv","X222284","6BJO"
-4.885,"Model_8","output/Docking_Vina/results_Vina_X222284_6BJO.pdb_ligand_vina_out_score.csv","X222284","6BJO"
-4.465,"Model_1","output/Docking_Vina/results_Vina_X222284_6BX6.pdb_ligand_vina_out_score.csv","X222284","6BX6"
-3.581,"Model_2","output/Docking_Vina/results_Vina_X222284_6BX6.pdb_ligand_vina_out_score.csv","X222284","6BX6"
-3.268,"Model_3","output/Docking_Vina/results_Vina_X222284_6BX6.pdb_ligand_vina_out_score.csv","X222284","6BX6"
-2.759,"Model_4","output/Docking_Vina/results_Vina_X222284_6BX6.pdb_ligand_vina_out_score.csv","X222284","6BX6"
-2.67,"Model_5","output/Docking_Vina/results_Vina_X222284_6BX6.pdb_ligand_vina_out_score.csv","X222284","6BX6"
-2.303,"Model_6","output/Docking_Vina/results_Vina_X222284_6BX6.pdb_ligand_vina_out_score.csv","X222284","6BX6"
34.049,"Model_1","output/Docking_Vina/results_Vina_X222284_6CYZ.pdb_ligand_vina_out_score.csv","X222284","6CYZ"
34.905,"Model_2","output/Docking_Vina/results_Vina_X222284_6CYZ.pdb_ligand_vina_out_score.csv","X222284","6CYZ"
36.767,"Model_3","output/Docking_Vina/results_Vina_X222284_6CYZ.pdb_ligand_vina_out_score.csv","X222284","6CYZ"
36.825,"Model_4","output/Docking_Vina/results_Vina_X222284_6CYZ.pdb_ligand_vina_out_score.csv","X222284","6CYZ"
-7.148,"Model_1","output/Docking_Vina/results_Vina_X222284_6DUP.pdb_ligand_vina_out_score.csv","X222284","6DUP"
-6.786,"Model_2","output/Docking_Vina/results_Vina_X222284_6DUP.pdb_ligand_vina_out_score.csv","X222284","6DUP"
-6.478,"Model_3","output/Docking_Vina/results_Vina_X222284_6DUP.pdb_ligand_vina_out_score.csv","X222284","6DUP"
-6.067,"Model_4","output/Docking_Vina/results_Vina_X222284_6DUP.pdb_ligand_vina_out_score.csv","X222284","6DUP"
-6.038,"Model_5","output/Docking_Vina/results_Vina_X222284_6DUP.pdb_ligand_vina_out_score.csv","X222284","6DUP"
-5.937,"Model_6","output/Docking_Vina/results_Vina_X222284_6DUP.pdb_ligand_vina_out_score.csv","X222284","6DUP"
-5.909,"Model_7","output/Docking_Vina/results_Vina_X222284_6DUP.pdb_ligand_vina_out_score.csv","X222284","6DUP"
-5.9,"Model_8","output/Docking_Vina/results_Vina_X222284_6DUP.pdb_ligand_vina_out_score.csv","X222284","6DUP"
-5.881,"Model_9","output/Docking_Vina/results_Vina_X222284_6DUP.pdb_ligand_vina_out_score.csv","X222284","6DUP"
-1.622,"Model_1","output/Docking_Vina/results_Vina_X222284_6E58.pdb_ligand_vina_out_score.csv","X222284","6E58"
-1.513,"Model_2","output/Docking_Vina/results_Vina_X222284_6E58.pdb_ligand_vina_out_score.csv","X222284","6E58"
-1.449,"Model_3","output/Docking_Vina/results_Vina_X222284_6E58.pdb_ligand_vina_out_score.csv","X222284","6E58"
-1.4,"Model_4","output/Docking_Vina/results_Vina_X222284_6E58.pdb_ligand_vina_out_score.csv","X222284","6E58"
-1.288,"Model_5","output/Docking_Vina/results_Vina_X222284_6E58.pdb_ligand_vina_out_score.csv","X222284","6E58"
-1.282,"Model_6","output/Docking_Vina/results_Vina_X222284_6E58.pdb_ligand_vina_out_score.csv","X222284","6E58"
-1.259,"Model_7","output/Docking_Vina/results_Vina_X222284_6E58.pdb_ligand_vina_out_score.csv","X222284","6E58"
-1.241,"Model_8","output/Docking_Vina/results_Vina_X222284_6E58.pdb_ligand_vina_out_score.csv","X222284","6E58"
-1.221,"Model_9","output/Docking_Vina/results_Vina_X222284_6E58.pdb_ligand_vina_out_score.csv","X222284","6E58"
57.098,"Model_1","output/Docking_Vina/results_Vina_X222284_6FBX.pdb_ligand_vina_out_score.csv","X222284","6FBX"
59.269,"Model_2","output/Docking_Vina/results_Vina_X222284_6FBX.pdb_ligand_vina_out_score.csv","X222284","6FBX"
37.868,"Model_1","output/Docking_Vina/results_Vina_X222284_6HJ2.pdb_ligand_vina_out_score.csv","X222284","6HJ2"
39.747,"Model_2","output/Docking_Vina/results_Vina_X222284_6HJ2.pdb_ligand_vina_out_score.csv","X222284","6HJ2"
-7.626,"Model_1","output/Docking_Vina/results_Vina_X222284_6I1C.pdb_ligand_vina_out_score.csv","X222284","6I1C"
-7.421,"Model_2","output/Docking_Vina/results_Vina_X222284_6I1C.pdb_ligand_vina_out_score.csv","X222284","6I1C"
-7.414,"Model_3","output/Docking_Vina/results_Vina_X222284_6I1C.pdb_ligand_vina_out_score.csv","X222284","6I1C"
-7.409,"Model_4","output/Docking_Vina/results_Vina_X222284_6I1C.pdb_ligand_vina_out_score.csv","X222284","6I1C"
-7.27,"Model_5","output/Docking_Vina/results_Vina_X222284_6I1C.pdb_ligand_vina_out_score.csv","X222284","6I1C"
-6.984,"Model_6","output/Docking_Vina/results_Vina_X222284_6I1C.pdb_ligand_vina_out_score.csv","X222284","6I1C"
-6.906,"Model_7","output/Docking_Vina/results_Vina_X222284_6I1C.pdb_ligand_vina_out_score.csv","X222284","6I1C"
-6.857,"Model_8","output/Docking_Vina/results_Vina_X222284_6I1C.pdb_ligand_vina_out_score.csv","X222284","6I1C"
-6.332,"Model_9","output/Docking_Vina/results_Vina_X222284_6I1C.pdb_ligand_vina_out_score.csv","X222284","6I1C"
-7.447,"Model_1","output/Docking_Vina/results_Vina_X222284_6JNO.pdb_ligand_vina_out_score.csv","X222284","6JNO"
-7.287,"Model_2","output/Docking_Vina/results_Vina_X222284_6JNO.pdb_ligand_vina_out_score.csv","X222284","6JNO"
-7.199,"Model_3","output/Docking_Vina/results_Vina_X222284_6JNO.pdb_ligand_vina_out_score.csv","X222284","6JNO"
-7.095,"Model_4","output/Docking_Vina/results_Vina_X222284_6JNO.pdb_ligand_vina_out_score.csv","X222284","6JNO"
-6.974,"Model_5","output/Docking_Vina/results_Vina_X222284_6JNO.pdb_ligand_vina_out_score.csv","X222284","6JNO"
-6.699,"Model_6","output/Docking_Vina/results_Vina_X222284_6JNO.pdb_ligand_vina_out_score.csv","X222284","6JNO"
-6.649,"Model_7","output/Docking_Vina/results_Vina_X222284_6JNO.pdb_ligand_vina_out_score.csv","X222284","6JNO"
-6.637,"Model_8","output/Docking_Vina/results_Vina_X222284_6JNO.pdb_ligand_vina_out_score.csv","X222284","6JNO"
-6.518,"Model_9","output/Docking_Vina/results_Vina_X222284_6JNO.pdb_ligand_vina_out_score.csv","X222284","6JNO"
-5.107,"Model_1","output/Docking_Vina/results_Vina_X222284_6JNR.pdb_ligand_vina_out_score.csv","X222284","6JNR"
-4.76,"Model_2","output/Docking_Vina/results_Vina_X222284_6JNR.pdb_ligand_vina_out_score.csv","X222284","6JNR"
-4.555,"Model_3","output/Docking_Vina/results_Vina_X222284_6JNR.pdb_ligand_vina_out_score.csv","X222284","6JNR"
-4.022,"Model_4","output/Docking_Vina/results_Vina_X222284_6JNR.pdb_ligand_vina_out_score.csv","X222284","6JNR"
-3.965,"Model_5","output/Docking_Vina/results_Vina_X222284_6JNR.pdb_ligand_vina_out_score.csv","X222284","6JNR"
-3.579,"Model_6","output/Docking_Vina/results_Vina_X222284_6JNR.pdb_ligand_vina_out_score.csv","X222284","6JNR"
-3.414,"Model_7","output/Docking_Vina/results_Vina_X222284_6JNR.pdb_ligand_vina_out_score.csv","X222284","6JNR"
-2.887,"Model_8","output/Docking_Vina/results_Vina_X222284_6JNR.pdb_ligand_vina_out_score.csv","X222284","6JNR"
-1,"Model_1","output/Docking_Vina/results_Vina_X222284_6MA6.pdb_ligand_vina_out_score.csv","X222284","6MA6"
0.863,"Model_2","output/Docking_Vina/results_Vina_X222284_6MA6.pdb_ligand_vina_out_score.csv","X222284","6MA6"
23.839,"Model_1","output/Docking_Vina/results_Vina_X222284_6MA7.pdb_ligand_vina_out_score.csv","X222284","6MA7"
24.993,"Model_2","output/Docking_Vina/results_Vina_X222284_6MA7.pdb_ligand_vina_out_score.csv","X222284","6MA7"
26.687,"Model_3","output/Docking_Vina/results_Vina_X222284_6MA7.pdb_ligand_vina_out_score.csv","X222284","6MA7"
-7.305,"Model_1","output/results_Vina_X222284_6NQ8.pdb_ligand_vina_out_score.csv","output/results","6NQ8"
