"entrez_gene_symbol","compound.lower","herb_en_name","herb_cn_name","herb_pinyin","Mol.ID","Mol.ID2","Compound.EN","OB...","MW","DL","CID","InChIKey","Name","Bestname","CanonicalSMILES","XLogP","superclass","class","subclass","KEGGID","Keggid","HMDBID","MolecularFormula","Synonym.separate","identifier"
"POLB","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-sitosterol","4P5A;4P5B"
"POLB","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-Sitosterol","4P5A;4P5B"
"POLB","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-Sitosterol","4P5A;4P5B"
"POLB","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","BETA-SITOSTEROL","4P5A;4P5B"
"POLB","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-sitosterol","4P5A;4P5B"
"POLB","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-sitosterol","4P5A;4P5B"
"PPARA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-sitosterol","3ET1"
"PPARA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","BETA-SITOSTEROL","3ET1"
"PPARA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-Sitosterol","3ET1"
"PPARA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-sitosterol","3ET1"
"PPARA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-sitosterol","3ET1"
"PPARA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-Sitosterol","3ET1"
"PPARA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-Sitosterol","3ET1"
"PRKAA2","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-Sitosterol","2H6D;2YZA;6BX6"
"PRKAA2","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-Sitosterol","2H6D;2YZA;6BX6"
"PRKAA2","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-Sitosterol","2H6D;2YZA;6BX6"
"PRKAA2","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-sitosterol","2H6D;2YZA;6BX6"
"PRKAA2","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-sitosterol","2H6D;2YZA;6BX6"
"PRKAA2","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","BETA-SITOSTEROL","2H6D;2YZA;6BX6"
"PRKAA2","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-sitosterol","2H6D;2YZA;6BX6"
"PRKCA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-Sitosterol","3HPM;3HPK;2GZV;6AR4;6BJN;6BJO"
"PRKCA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-sitosterol","3HPM;3HPK;2GZV;6AR4;6BJN;6BJO"
"PRKCA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","BETA-SITOSTEROL","3HPM;3HPK;2GZV;6AR4;6BJN;6BJO"
"PRKCA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-Sitosterol","3HPM;3HPK;2GZV;6AR4;6BJN;6BJO"
"PRKCA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-Sitosterol","3HPM;3HPK;2GZV;6AR4;6BJN;6BJO"
"PRKCA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-sitosterol","3HPM;3HPK;2GZV;6AR4;6BJN;6BJO"
"PRKCA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-sitosterol","3HPM;3HPK;2GZV;6AR4;6BJN;6BJO"
"PTK2","pelargonidin","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL001004","TCMol32011","pelargonidin",37.9883123298,271.26,0.21204,440832,"XVFMGWDSJLBXDZ-UHFFFAOYSA-O","pelargonidin;Pelargonidin","Pelargonidin","C1=CC(=CC=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O",NA,"Phenylpropanoids and polyketides","Flavonoids","Hydroxyflavonoids","C05904","C05904","HMDB0003263","C15H11O5+","pelargonidin","6I8Z"
"PTK2","pelargonidin","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL001004","TCMol32011","pelargonidin",37.9883123298,271.26,0.21204,440832,"XVFMGWDSJLBXDZ-UHFFFAOYSA-O","pelargonidin;Pelargonidin","Pelargonidin","C1=CC(=CC=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O",NA,"Phenylpropanoids and polyketides","Flavonoids","Hydroxyflavonoids","C05904","C05904","HMDB0003263","C15H11O5+","Pelargonidin","6I8Z"
"RORA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-Sitosterol","7MR2;6SJE;7MR0;7MR1;7MR3;7MR4;5LD2;6SJF;6SJG;6T2U;6T2V"
"RORA","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-Sitosterol","7MR2;6SJE;7MR0;7MR1;7MR3;7MR4;5LD2;6SJF;6SJG;6T2U;6T2V"
