"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0034614","cellular response to reactive oxygen species","49/835","151/18888",0.324503311258278,7.34038148867827,16.8230165207141,2.23373147621692e-29,2.8647606182482e-27,1.12274397883535e-27,"207/1956/4193/4233/3569/406991/6714/5594/4318/4313/3725/3082/5970/4780/5595/695/558/5111/5599/5580/1906/2353/23411/4353/4314/948/6647/983/1728/6416/4846/3066/1545/1147/847/7350/10013/7295/5052/11315/5076/4217/8877/5562/2395/653361/3297/337/4504",49
"BP","GO:0071216","cellular response to biotic stimulus","63/835","265/18888",0.237735849056604,5.37767031973788,15.4344516318492,8.3080446110517e-29,1.04182879422588e-26,4.08308812346658e-27,"7157/7124/207/3569/406991/29126/3586/3553/1019/6714/4790/5594/3576/4318/7431/5970/3552/3717/6347/4792/5914/2932/5595/7099/1432/1437/4843/695/558/7097/3627/1440/5599/5054/5578/4067/2950/3309/4314/3146/6850/948/942/114548/4846/1649/7494/196/2919/19/9971/834/840/4282/5581/10628/4057/10062/3297/2920/10014/23643/4986",63
"BP","GO:0045471","response to ethanol","44/835","122/18888",0.360655737704918,8.158162363797,17.0586885904358,1.04130857780363e-28,1.2774139792491e-26,5.00638288779273e-27,"7124/841/3558/3480/5914/1440/9370/7412/6198/2353/6647/983/1392/2539/329/9076/1728/5465/3066/2185/847/6720/4129/6279/5579/6517/5562/5581/6531/54658/2903/8647/5423/1374/2904/4988/2235/1815/2902/7284/7122/116443/4986/18",44
"BP","GO:0003012","muscle system process","83/835","459/18888",0.18082788671024,4.09039176548863,14.415145572772,1.21378401572807e-28,1.45731557462841e-26,5.71144505497128e-27,"5290/7124/406991/5468/2475/3553/7852/5743/5294/3320/857/142/4088/1906/5578/6198/2023/7528/6647/100/2539/6416/4846/9759/5465/3066/3162/1147/3728/1909/59272/2852/59/8877/952/183/2149/476/1832/5021/7442/6329/2934/8912/226/779/2628/776/624/775/801/2548/6335/1160/6331/1131/134/487/7402/10038/147/3736/1812/6323/56923/2946/6330/783/152/3352/23171/6324/3751/6334/3752/816/18/6546/5025/6535/151/6328/782",83
"BP","GO:0048732","gland development","82/835","449/18888",0.182628062360802,4.13111238547404,14.4411966273028,1.29820147851491e-28,1.50006428016251e-26,5.87898384140843e-27,"5290/7124/207/999/1499/1956/4233/595/3569/2099/2260/596/7040/3091/3586/7422/367/6714/5604/4790/5594/5894/1950/581/4313/3082/5970/3717/2247/5914/4830/3643/5595/857/1385/5111/4088/7421/1906/1588/6777/2194/6647/100/1392/10018/9076/51176/650/7494/7299/1545/6776/335/1543/7448/6899/4824/1909/7351/5764/7498/5663/1386/1051/3651/6531/54658/3099/2002/5423/5021/5916/540/10765/1374/247/6299/6715/8854/54600/785",82
"BP","GO:0097237","cellular response to toxic substance","45/835","129/18888",0.348837209302326,7.89082300515249,16.8892803689877,1.30255448747055e-28,1.50006428016251e-26,5.87898384140843e-27,"7173/7124/50506/406991/213/5743/4780/348/2950/4353/2944/948/6647/1728/2952/4846/9429/1545/5742/847/216/7295/2936/5292/5052/11315/3043/3240/6280/1356/9536/3039/3040/4025/2947/10327/128/2938/3045/337/4504/241/55937/2946/373156",45
"BP","GO:0033674","positive regulation of kinase activity","67/835","303/18888",0.221122112211221,5.00186162328808,15.1026144598268,1.42797915028416e-28,1.6116172690107e-26,6.31617725209897e-27,"5979/7124/207/1956/2064/4233/595/238/3458/1026/406991/2260/7422/3553/6714/5604/2065/3480/3791/1950/3565/3630/5294/8795/3717/2247/3643/3320/5747/8313/7099/4915/5788/558/894/9370/5580/1906/7057/2322/23411/8312/942/2147/1991/3690/6098/2185/6622/7295/11315/50507/4217/183/4057/5770/653361/1815/1742/7804/801/1917/4504/5319/152/6543/151",67
"BP","GO:1905952","regulation of lipid localization","53/835","186/18888",0.28494623655914,6.44558624686112,16.0511858528853,1.52551123288916e-28,1.68793331121442e-26,6.61527162084649e-27,"7124/207/3569/5468/356/3553/4790/5781/1950/3552/1401/4792/6696/857/348/7376/9370/5580/1906/6256/7057/23411/1588/6850/948/1392/5465/3685/335/3690/19/718/4824/5467/4282/5444/183/1071/5771/185/339221/10765/9536/10062/345/2170/336/1066/337/4828/64241/64240/5025",53
"BP","GO:0052547","regulation of peptidase activity","67/835","304/18888",0.220394736842105,4.98540813110621,15.0657248930902,1.75729559436418e-28,1.90700366134559e-26,7.4738421938444e-27,"7124/207/355/4609/406991/6774/5468/356/7422/6714/841/5894/4318/581/3717/857/4088/5054/3065/842/7057/330/331/4067/2597/23411/2152/3146/6850/1612/114548/329/1509/5265/1514/7448/834/6622/4824/6279/3329/11315/3827/5076/3932/4217/2852/6280/7498/1364/12/2149/4057/2903/1457/866/2934/2904/197/710/1378/6197/10016/6582/3053/7805/6406",67
"BP","GO:0052548","regulation of endopeptidase activity","64/835","280/18888",0.228571428571429,5.17036783575706,15.1200617984868,3.33779150570706e-28,3.55380329560471e-26,1.39279045749564e-26,"7124/207/355/4609/406991/6774/5468/356/7422/6714/841/5894/4318/581/3717/4088/5054/3065/842/7057/330/331/4067/2597/23411/2152/3146/6850/1612/114548/329/1509/5265/7448/834/6622/4824/6279/3329/11315/3827/5076/3932/4217/2852/6280/7498/12/2149/4057/2903/1457/866/2934/2904/197/710/1378/6197/10016/6582/3053/7805/6406",64
"BP","GO:0019216","regulation of lipid metabolic process","69/835","326/18888",0.211656441717791,4.787744755887,14.8363530126856,3.55170023489409e-28,3.71152674546432e-26,1.4546047160843e-26,"7124/207/672/238/3458/5468/2475/3553/4790/3480/5743/3630/5294/3552/857/1385/348/7376/9370/5580/23411/7291/6777/6647/406921/1958/3172/2147/3949/5465/650/10891/335/9971/718/6622/6720/5467/1594/2852/51085/8877/51548/5562/5581/12/476/54658/6095/8647/23410/339221/8644/6097/1374/22933/10062/345/5166/2171/2170/336/1066/2053/1917/134/60481/337/10196",69
"BP","GO:1990748","cellular detoxification","43/835","119/18888",0.361344537815126,8.17374326976299,16.8829673534087,4.0116547545602e-28,4.11595777817876e-26,1.61310749078105e-26,"7173/50506/406991/213/5743/4780/348/2950/4353/2944/948/6647/1728/2952/4846/9429/5742/847/216/7295/2936/5292/5052/11315/3043/3240/6280/1356/9536/3039/3040/4025/2947/10327/128/2938/3045/337/4504/241/55937/2946/373156",43
"BP","GO:0050817","coagulation","58/835","231/18888",0.251082251082251,5.67957072867252,15.3900891916045,6.16321671713798e-28,6.21054141693029e-26,2.43400720351633e-26,"5290/3569/6714/5294/3717/4780/959/7099/1432/857/558/348/5580/5054/1906/5578/7057/4067/5328/5291/5327/2152/7056/6850/948/4627/3172/5265/2147/3315/4846/3690/7448/5340/6403/3827/3932/3043/5663/6532/5777/3848/2149/135/239/2923/5341/710/2243/2161/10544/3818/152/79001/3053/6406/151/725",58
"BP","GO:0050673","epithelial cell proliferation","84/835","482/18888",0.174273858921162,3.94213730215917,14.0720310070181,8.2279684175922e-28,8.14568873341628e-26,3.19242135648406e-26,"7124/207/1499/1956/2064/5925/595/3569/2099/4609/1026/406991/6774/2260/7040/5468/3091/3586/7422/367/1019/5604/6772/5594/5894/3791/1950/581/3082/2247/6347/3605/1021/4830/598/857/695/348/4088/3486/6935/5293/7421/5578/7057/23411/5291/7291/6667/2152/3146/860/406921/9076/7494/3162/6776/335/3690/6899/6789/4824/5467/10013/5764/5076/7498/5663/240/3373/51548/4017/1051/3651/659/185/10765/4321/151306/2683/10016/6331/8854/3849",84
"BP","GO:0043410","positive regulation of MAPK cascade","82/835","475/18888",0.172631578947368,3.90498833911125,13.790466527784,7.14330734989167e-27,6.9499454095584e-25,2.7237910602763e-25,"5979/7124/1499/1956/2064/3569/406991/2260/7040/7422/3553/367/6714/5604/5894/5781/3480/3791/7161/1950/3630/5294/3082/3383/3552/3717/2247/6347/3643/5595/7099/4915/5788/348/3486/1906/5578/7057/331/2322/8312/3146/6850/948/351/6647/1991/6416/650/3690/2185/6899/4282/50507/4217/2641/5320/2852/59/7498/8877/5590/5581/3375/2149/5770/4988/653361/151306/6278/246/1815/2243/1139/134/147/4504/5319/152/7805/4986/151",82
"BP","GO:0007599","hemostasis","57/835","233/18888",0.244635193133047,5.53373596155329,14.9756814818924,7.65002110921506e-27,7.31679137615264e-25,2.86756366645153e-25,"5290/3569/6714/5294/3717/4780/959/7099/1432/857/558/348/5580/5054/1906/5578/7057/4067/5328/5291/5327/2152/7056/6850/948/4627/3172/5265/2147/3315/4846/3690/7448/5340/6403/3827/3932/3043/6532/5777/3848/2149/135/239/2923/5341/710/554/2243/2161/10544/3818/152/79001/3053/151/725",57
"BP","GO:0023061","signal release","83/835","487/18888",0.170431211498973,3.85521523687737,13.7288024984039,8.49840549499894e-27,7.9927503680465e-25,3.13248244648996e-25,"7124/1956/3569/3458/2260/5468/3091/3553/5894/5781/5743/3630/3552/3717/6696/1385/4843/695/9370/1906/4067/1080/1588/6850/1312/1392/3172/2147/19/9971/6622/6720/4824/7351/4282/2740/4129/55107/6566/11315/10257/2641/2852/5663/5579/2645/6532/240/51548/6514/952/5581/183/2149/3651/135/5950/185/23410/5021/10765/9536/1374/4988/3350/140/2243/2182/1131/134/5538/4828/815/7036/3737/90550/152/785/4986/18/56670/5025/151",83
"BP","GO:0007596","blood coagulation","56/835","226/18888",0.247787610619469,5.60504477770123,14.978179169265,1.07786791734488e-26,9.97116173373302e-25,3.90785244925209e-25,"5290/3569/6714/5294/3717/4780/959/7099/1432/857/558/348/5580/5054/1906/5578/7057/4067/5328/5291/5327/2152/7056/6850/948/4627/3172/5265/2147/3315/4846/3690/7448/5340/6403/3827/3932/3043/6532/5777/3848/2149/135/239/2923/5341/710/2243/2161/10544/3818/152/79001/3053/151/725",56
"BP","GO:0031960","response to corticosteroid","47/835","156/18888",0.301282051282051,6.81510824504837,15.6847667537141,1.28432706879645e-26,1.16894478213199e-24,4.58127533368648e-25,"5290/7124/1956/3569/1026/596/3586/6714/3480/836/5743/3717/8313/5788/142/5111/9370/1906/842/6198/2322/2353/1636/1312/1392/10018/9076/1545/10013/7351/1977/4129/2852/3651/54658/8061/8644/9353/590/7352/4747/2355/2235/6715/249/336/2",47
"BP","GO:0042180","cellular ketone metabolic process","56/835","227/18888",0.246696035242291,5.58035295048669,14.93119110035,1.37233423039541e-26,1.22921937493989e-24,4.81750078205641e-25,"207/672/406991/5468/3553/5743/3630/857/1385/7376/9370/23411/7291/1588/6777/406921/1958/1728/5465/650/10891/9971/6622/6720/5467/11315/6716/51085/51548/5581/231/8647/8644/1374/8912/22933/2739/10062/3292/345/1555/6715/7167/5166/2171/2170/1066/23408/10327/60481/337/873/1646/2820/10196/79001",56
"BP","GO:0045862","positive regulation of proteolysis","68/835","336/18888",0.202380952380952,4.57792985457656,14.2316786764311,1.45169111169298e-26,1.27998327238804e-24,5.01645234484695e-25,"5728/7124/207/4193/355/4609/3458/406991/6774/5468/356/3553/6714/841/1950/581/3717/4780/2932/5747/8313/9817/857/348/4088/842/4067/23411/8312/2023/2152/5347/3146/6850/1612/4627/114548/1191/1509/1514/3066/2185/834/6622/4824/6279/3329/3932/4217/2852/6280/7498/5663/51548/1364/2149/2903/2934/2904/22933/1075/1378/10016/2161/6582/3818/7805/6406",68
"BP","GO:1903034","regulation of response to wounding","50/835","179/18888",0.279329608938547,6.31853611213328,15.3760002437205,1.50952923550726e-26,1.3105036116873e-24,5.13606627336154e-25,"5728/7124/50506/406991/6774/2475/3586/5604/7852/3480/2247/4780/3605/5747/6696/857/348/4088/5580/5054/1906/7057/5328/5327/2152/7056/948/9076/2147/4846/7494/7448/5340/5764/3827/240/5777/1364/100506658/3848/5581/2149/239/5792/710/2243/2161/5802/3818/79001",50
"BP","GO:0097191","extrinsic apoptotic signaling pathway","56/835","230/18888",0.243478260869565,5.50756573808904,14.7918835662307,2.80817502649494e-26,2.40098964765317e-24,9.40984965018478e-25,"5979/7124/207/672/7015/355/3458/2260/596/7040/356/3553/367/6714/841/5894/2065/3558/581/5295/8795/3082/3383/5970/3552/3717/598/2932/7099/5788/857/1437/4088/5054/4170/7057/6198/2950/4803/1612/3429/10018/4846/3685/3162/6789/11315/2852/183/2923/186/10572/2243/10038/2872/10193",56
"BP","GO:0034762","regulation of transmembrane transport","82/835","489/18888",0.167689161554192,3.79318908195878,13.4588419294513,5.45181593138251e-26,4.59173094041664e-24,1.79957034907064e-24,"7124/207/7015/3458/406991/596/3553/5781/4318/581/5295/3630/5294/6347/4780/3643/1432/857/3627/5243/9370/1906/7057/4067/6198/1080/1636/1612/351/1392/2539/2147/3690/2185/6041/718/6622/1909/5292/59272/2852/5663/5579/51548/5777/100506658/5581/2149/2903/3099/2859/2904/4988/760/7525/1815/1742/2902/2171/776/775/801/3783/6331/1131/487/7402/1812/2906/2946/6330/5319/783/623/785/23171/6324/4986/6546/5025/784/782",82
"BP","GO:0071248","cellular response to metal ion","52/835","200/18888",0.26,5.88129341317365,14.9251441973409,6.18374429497511e-26,5.13159839066831e-24,2.01115274980537e-24,"207/999/1956/5594/4318/5743/3725/4780/5595/1385/142/5599/1906/2353/7018/9076/1728/3162/1147/1543/6622/7351/5562/3727/468/1965/5563/4204/1544/2167/8644/8912/653361/4502/3297/23621/3292/3726/246/1742/4495/6331/4489/4493/3736/4494/4504/7036/241/4501/4496/5025",52
"BP","GO:0071222","cellular response to lipopolysaccharide","55/835","225/18888",0.244444444444444,5.52942115768463,14.6991855558448,6.40860020200317e-26,5.24112042607303e-24,2.05407612881902e-24,"7124/207/3569/406991/29126/3586/3553/1019/6714/4790/5594/3576/4318/7431/5970/3552/3717/6347/4792/5914/5595/7099/1432/1437/4843/558/7097/3627/1440/5599/5054/5578/4067/2950/4314/3146/948/942/114548/4846/7494/2919/19/9971/834/840/4282/5581/4057/10062/3297/2920/10014/23643/4986",55
"BP","GO:0032868","response to insulin","60/835","269/18888",0.223048327137546,5.04543329697482,14.3718622368983,6.75984192310025e-26,5.4493982817221e-24,2.13570344066671e-24,"5290/207/5925/5468/2475/3586/3553/6714/6772/5594/5894/5781/3480/5295/3630/5315/5970/3643/2932/5595/6513/1432/142/7097/1277/9370/5580/4067/6198/2353/9734/23411/6667/1958/1509/5465/7494/9971/847/6720/7351/5579/2645/6517/5562/5590/5771/5770/7352/197/6715/3416/10014/5166/249/3795/5786/5791/5319/4986",60
"BP","GO:1904019","epithelial cell apoptotic process","45/835","147/18888",0.306122448979592,6.92459978003177,15.5085552641205,7.32077531190531e-26,5.8184697302932e-24,2.28034824763722e-24,"7124/7015/5925/3569/2099/596/7040/356/3586/3480/3791/581/3565/836/5294/3383/3717/6347/4780/598/959/5054/842/1869/7057/406921/5465/51176/3162/3690/6789/1909/4217/2852/5562/1386/1870/3651/659/1965/5563/8644/2934/2243/5319",45
"BP","GO:0042542","response to hydrogen peroxide","38/835","101/18888",0.376237623762376,8.51063022469912,16.2764012128502,9.56460682187015e-26,7.49626059664073e-24,2.9379004287645e-24,"4193/3569/596/6714/6772/4313/836/5970/4780/558/5111/1277/5580/1906/23411/6647/983/1728/3066/1545/3162/2185/847/10013/7295/11315/5076/3043/3240/4217/8877/5562/10628/8061/2395/3039/3297/3040",38
"BP","GO:1903522","regulation of blood circulation","59/835","262/18888",0.225190839694656,5.09389770078164,14.3508580734276,1.03176200154268e-25,7.97566160918543e-24,3.12578509768014e-24,"7068/7124/1956/4193/406991/6714/4313/5743/5294/3320/857/1906/1636/6271/100/4846/3728/6720/1909/2740/59272/952/183/2149/659/476/1832/185/5021/7442/8912/3350/554/140/776/624/186/2243/775/801/2548/6331/1131/2166/134/487/147/2946/6330/783/152/23171/6324/3751/3752/6546/5025/6543/151",59
"BP","GO:0032368","regulation of lipid transport","46/835","156/18888",0.294871794871795,6.67010594196223,15.2936601385287,1.2524261476304e-25,9.55059560956536e-24,3.74302608274748e-24,"207/5468/356/3553/4790/5781/1950/3552/4792/6696/857/348/7376/9370/5580/1906/6256/7057/23411/1588/6850/1392/5465/3685/335/3690/19/4824/4282/5444/183/1071/185/339221/10765/9536/10062/345/2170/336/1066/337/4828/64241/64240/5025",46
"BP","GO:0071219","cellular response to molecule of bacterial origin","56/835","238/18888",0.235294117647059,5.32243747798521,14.4320431075414,1.78426558726284e-25,1.34248142785656e-23,5.26139227907259e-24,"7124/207/3569/406991/29126/3586/3553/1019/6714/4790/5594/3576/4318/7431/5970/3552/3717/6347/4792/5914/5595/7099/1432/1437/4843/558/7097/3627/1440/5599/5054/5578/4067/2950/4314/3146/948/942/114548/4846/7494/196/2919/19/9971/834/840/4282/5581/4057/10062/3297/2920/10014/23643/4986",56
"BP","GO:0071496","cellular response to external stimulus","66/835","335/18888",0.197014925373134,4.45654839574582,13.7280233738163,4.1181858305319e-25,3.05775297916994e-23,1.1983806689678e-23,"7157/1956/4193/355/1026/596/2475/3553/841/4790/5594/3480/213/5743/8795/1387/2247/4780/5595/7099/5788/6513/558/1277/5599/7421/3659/6256/7412/4067/6198/2353/23411/3309/6667/1312/6416/5465/7494/3690/9971/834/6720/5467/6257/1594/7351/5292/4217/51085/4929/5562/1386/659/468/1965/5563/8061/3178/8644/7534/5564/6715/5166/5337/3992",66
"BP","GO:0051223","regulation of protein transport","76/835","440/18888",0.172727272727273,3.90715296679369,13.2699600044269,5.685826266461e-25,4.16689839242071e-23,1.63307190510384e-23,"7124/999/1956/4193/3569/3458/7040/5468/3091/3553/6714/5781/5295/5743/3630/3552/3717/10155/2932/3320/7099/1432/4843/7097/348/4088/7376/9370/5580/1080/948/3429/983/1392/3172/2147/8841/3728/9971/3156/6720/43/7351/7295/55107/6566/11315/2641/2852/5663/5579/2645/240/51548/6514/5590/952/5581/2149/3651/5770/135/5950/23410/1374/4988/10062/1815/2243/3783/2182/1131/90550/5319/18/51201",76
"BP","GO:0043523","regulation of neuron apoptotic process","56/835","244/18888",0.229508196721311,5.19155786787082,14.1726437027166,6.76200409000458e-25,4.83012519998682e-23,1.89300074524978e-23,"7157/5290/7124/1499/7015/595/596/356/3091/3586/841/2065/3791/581/4313/836/3717/6347/627/598/2932/4915/142/558/842/4170/23411/4803/6647/10018/1958/2539/1191/1728/6416/1649/10891/2185/6622/840/7351/11315/5663/4929/1051/2149/468/4204/135/4747/23621/23581/5538/4504/2898/10280",56
"BP","GO:2001234","negative regulation of apoptotic signaling pathway","56/835","244/18888",0.229508196721311,5.19155786787082,14.1726437027166,6.76200409000458e-25,4.83012519998682e-23,1.89300074524978e-23,"7124/207/672/1499/7015/4193/5925/406991/596/3091/3586/3553/367/6714/5894/4318/581/5743/3630/3082/3383/5970/3552/627/4780/598/2932/1437/5054/3065/4170/7057/6198/23411/2950/5291/2023/406921/1191/3315/4846/7494/3685/3162/23028/4282/11315/5663/4929/3651/468/5770/1457/2395/624/2243",56
"BP","GO:0120254","olefinic compound metabolic process","46/835","162/18888",0.283950617283951,6.42306498114881,14.9083590240174,7.50000198862029e-25,5.29031390272304e-23,2.07335581290674e-23,"5743/1385/2950/1588/6777/1958/650/1576/1545/1565/1543/5742/216/6716/240/1548/231/5950/1544/239/1571/8644/8912/247/1559/3292/1557/246/1555/6715/2902/1558/2053/2166/2938/8854/60481/9415/873/1646/126/3992/2946/5406/29785/125",46
"BP","GO:0097193","intrinsic apoptotic signaling pathway","64/835","319/18888",0.200626959247649,4.53825389972406,13.7069274550848,7.77925517562696e-25,5.41954777235345e-23,2.12400456452141e-23,"7157/11200/7124/207/672/1499/4193/4609/1026/406991/596/3091/3586/6714/4318/7161/581/4313/836/5295/5743/3630/8795/3717/4780/598/857/142/5580/3065/842/4170/1869/23411/5291/2023/6647/406921/10018/1191/6416/3315/1649/7494/1545/5034/4824/23028/4282/6279/11315/3932/4217/6280/1386/1870/1051/3651/5771/468/5770/5423/624/487",64
"BP","GO:0051384","response to glucocorticoid","42/835","134/18888",0.313432835820896,7.08996335686835,15.2149370436687,1.13113449165088e-24,7.72481056476762e-23,3.02747269492278e-23,"5290/7124/1956/3569/1026/596/3586/3480/836/5743/3717/8313/5111/9370/1906/842/6198/2322/2353/1636/1312/1392/10018/9076/1545/10013/7351/1977/4129/3651/54658/8061/9353/590/7352/4747/2355/2235/6715/249/336/2",42
"BP","GO:0015718","monocarboxylic acid transport","48/835","179/18888",0.268156424581006,6.06579466764794,14.6453193890509,1.13620286527683e-24,7.72481056476762e-23,3.02747269492278e-23,"7124/207/5468/3553/5743/3552/6513/4843/348/1906/7057/6198/1636/6850/948/5465/9429/5467/4282/6566/10257/5320/5562/10599/8647/2167/1244/9536/1374/1815/2169/8714/11309/2171/2170/624/1066/28234/4828/6582/1375/54659/56923/5319/5948/2172/5025/6535",48
"BP","GO:0071241","cellular response to inorganic substance","54/835","229/18888",0.235807860262009,5.33405852051356,14.1911753622604,1.18488067650414e-24,7.95985911608672e-23,3.11959185630976e-23,"207/999/1956/5594/4318/5743/3725/4780/5595/1385/1017/142/5599/1906/2353/4314/7018/9076/1728/3162/1147/1543/6622/7351/5562/3727/468/1965/5563/4204/1544/2167/8644/8912/653361/4502/3297/23621/3292/3726/246/1742/4495/6331/4489/4493/3736/4494/4504/7036/241/4501/4496/5025",54
