"variable","relative_importance","scaled_importance","percentage","model","Importance"
"OTU1180_s__Candidatus_Sodalis_pierantonius",0,0,0,"DRF",0
"OTU1235_s__Jejubacter_calystegiae",0,0,0,"DRF",0
"OTU1513_s__Bacteroides_coprosuis",0,0,0,"DRF",0
"OTU1549_s__Pelolinea_submarina",0,0,0,"DRF",0
"OTU1601_s__Berryella_wangjianweii",0,0,0,"DRF",0
"OTU2129_s__Bacillus_thuringiensis",0,0,0,"DRF",0
"OTU2357_s__Halothermothrix_orenii",0,0,0,"DRF",0
"OTU2475_s__Clostridium_tyrobutyricum",0,0,0,"DRF",0
"OTU69_s__Gemmatimonas_phototrophica",0,0,0,"DRF",0
"OTU917_s__Alteromonas_sp._RKMC-009",0,0,0,"DRF",0
"OTU1232_s__Candidatus_Moranella_endobia",0,0,0,"DRF",0
"OTU1255_s__Klebsiella_variicola",0,0,0,"DRF",0
"OTU1258_s__Salmonella_bongori",0,0,0,"DRF",0
"OTU1483_s__Pseudoprevotella_muciniphila",0,0,0,"DRF",0
"OTU2462_s__Clostridium_sp._JN-1",0,0,0,"DRF",0
"OTU2531_s__Ruminococcus_sp._FMB-CY1",0,0,0,"DRF",0
"OTU1124_s__Buchnera_aphidicola",0,0,0,"DRF",0
"OTU1596_s__Aquihabitans_sp._Kera_3",0,0,0,"DRF",0
"OTU611_s__Conchiformibius_steedae",0,0,0,"DRF",0
"OTU1256_s__Klebsiella_michiganensis",0,0,0,"DRF",0
"OTU1837_s__Arthrobacter_polaris",0,0,0,"DRF",0
"OTU1919_s__Bifidobacterium_angulatum",0,0,0,"DRF",0
"OTU2491_s__Clostridium_sp._16K-1-R1",0,0,0,"DRF",0
"OTU2520_s__Dysosmobacter_sp._Marseille-Q4140",0,0,0,"DRF",0
"OTU2095_s__Anoxybacillus_gonensis",0,0,0,"DRF",0
"OTU2447_s__Caloramator_sp._E03",0,0,0,"DRF",0
"OTU2451_s__Alkaliphilus_sp._B6464",0,0,0,"DRF",0
"OTU2592_s__Blautia_pseudococcoides",0,0,0,"DRF",0
"OTU743_s__Sutterella_wadsworthensis",16.1298122406006,1,0.232649292023548,"GBM",1
"OTU2419_s__Emergencia_timonensis",8.94308662414551,0.554444558358512,0.128991133968416,"GBM",0.554444558358512
"OTU2270_s__Carnobacterium_maltaromaticum",7.89375305175781,0.48938902288573,0.113856009698461,"GBM",0.48938902288573
"OTU2279_s__Lactococcus_raffinolactis",6.36886787414551,0.39485071364404,0.0918617389842784,"GBM",0.39485071364404
"OTU2322_s__Streptococcus_pneumoniae",5.31440258026123,0.329477026823925,0.0766525970286096,"GBM",0.329477026823925
"OTU1537_s__Phocaeicola_salanitronis",3.66499018669128,0.227218403538888,0.0528622007180431,"GBM",0.227218403538888
"OTU1471_s__Alistipes_communis",3.03013563156128,0.187859324483275,0.0437053388410558,"GBM",0.187859324483275
"OTU1959_s__Longicatena_caecimuris",2.87282085418701,0.178106279932744,0.0414362999313007,"GBM",0.178106279932744
"OTU2426_s__Eubacterium_sp._MSJ-33",2.74575066566467,0.170228309214493,0.0396034956211174,"GBM",0.170228309214493
"OTU2495_s__Clostridium_sp._MD294",2.16725397109985,0.134363248546975,0.0312595146484377,"GBM",0.134363248546975
"OTU2511_s__Anaerotruncus_colihominis",1.84358334541321,0.114296640153857,0.0265910324124651,"GBM",0.114296640153857
"OTU1470_s__Alistipes_onderdonkii",1.2655383348465,0.0784595825400243,0.0182535663303998,"GBM",0.0784595825400243
"OTU2488_s__Clostridium_botulinum",1.20243012905121,0.0745470629859258,0.0173433214261105,"GBM",0.0745470629859258
"OTU2347_s__Veillonella_atypica",1.19607353210449,0.0741529730329928,0.017251636677567,"GBM",0.0741529730329928
"OTU1952_s__Faecalitalea_cylindroides",1.01761794090271,0.0630892614075971,0.014677672000766,"GBM",0.0630892614075971
"OTU2541_s__Faecalibacterium_prausnitzii",0.464159846305847,0.0287765188696682,0.00669483674193056,"GBM",0.0287765188696682
"OTU1523_s__Bacteroides_thetaiotaomicron",0.381115347146988,0.0236280088981865,0.00549703954208917,"GBM",0.0236280088981865
"OTU1527_s__Bacteroides_stercoris",0.329714804887772,0.020441329382486,0.00475566080885552,"GBM",0.020441329382486
"OTU2413_s__Christensenella_minuta",0.289535850286484,0.0179503546580467,0.00417613730276616,"GBM",0.0179503546580467
"OTU2524_s__Vescimonas_fastidiosa",0.270893692970276,0.0167945967956406,0.00390725105432674,"GBM",0.0167945967956406
"OTU999_s__Acinetobacter_haemolyticus",0.268127501010895,0.0166231011875009,0.00386735272250789,"GBM",0.0166231011875009
"OTU1528_s__Bacteroides_intestinalis",0.261423707008362,0.0162074860580415,0.00377066015688489,"GBM",0.0162074860580415
"OTU2544_s__Herbinix_luporum",0.217190101742744,0.0134651351486939,0.00313265415934503,"GBM",0.0134651351486939
"OTU2418_s__Aminipila_luticellarii",0.163931787014008,0.0101632793096855,0.0023644797360359,"GBM",0.0101632793096855
"OTU1522_s__Bacteroides_eggerthii",0.148581892251968,0.00921163185507955,0.00214307962946582,"GBM",0.00921163185507955
"OTU1473_s__Alistipes_senegalensis",0.117686860263348,0.00729623249842402,0.00169746332519755,"GBM",0.00729623249842402
"OTU1469_s__Alistipes_finegoldii",0.104201667010784,0.00646019094682929,0.00150295885011677,"GBM",0.00646019094682929
"OTU2323_s__Streptococcus_thermophilus",0.087992899119854,0.00545529593322641,0.00126917073664406,"GBM",0.00545529593322641
"OTU2596_s__Blautia_obeum",0.0876109153032303,0.00543161408182443,0.00126366117068159,"GBM",0.00543161408182443
"OTU2588_s__Lachnospira_eligens",0.0836397930979729,0.00518541641095127,0.0012063834568551,"GBM",0.00518541641095127
"OTU2318_s__Streptococcus_agalactiae",0.0628016442060471,0.00389351365467033,0.000905823195243069,"GBM",0.00389351365467033
"OTU2242_s__Ligilactobacillus_ruminis",0.0619643554091454,0.00384160425954457,0.00089374651121769,"GBM",0.00384160425954457
"OTU2575_s__Anaerobutyricum_hallii",0.0503397844731808,0.00312091571323253,0.000726078831148714,"GBM",0.00312091571323253
"OTU2448_s__Hungatella_hathewayi",0.0409908890724182,0.00254131222738225,0.000591234490511266,"GBM",0.00254131222738225
"OTU1628_s__Collinsella_aerofaciens",0.0392589084804058,0.00243393462334215,0.000566253166952152,"GBM",0.00243393462334215
"OTU1944_s__Thomasclavelia_ramosa",0.0316945724189281,0.00196496846622611,0.000457148522516102,"GBM",0.00196496846622611
"OTU2567_s__Lachnoanaerobaculum_umeaense",0.0272867791354656,0.00169169849769123,0.000393572457805164,"GBM",0.00169169849769123
"OTU1923_s__Bifidobacterium_adolescentis",0.0236384216696024,0.00146551127297699,0.000340950160110625,"GBM",0.00146551127297699
"OTU1942_s__Catenibacterium_mitsuokai",0.0152788581326604,0.000947243396559927,0.000220375505583648,"GBM",0.000947243396559927
"OTU2597_s__Blautia_wexlerae",0.0103598870337009,0.000642281936030472,0.000149426437697003,"GBM",0.000642281936030472
"OTU2587_s__Anaerostipes_hadrus",0.0100176185369492,0.000621062315389739,0.000144489707977928,"GBM",0.000621062315389739
"OTU2348_s__Veillonella_parvula",0.00864594057202339,0.000536022394002862,0.000124705230473533,"GBM",0.000536022394002862
"OTU2530_s__Ruminococcus_bicirculans",0.00634704809635878,0.00039349795283931,9.15470201407809e-05,"GBM",0.00039349795283931
"OTU2571_s__Butyrivibrio_crossotus",0.00614544982090592,0.000380999464174612,8.86392556015746e-05,"GBM",0.000380999464174612
"OTU2579_s__Coprococcus_sp._ART55/1",0.00432416191324592,0.000268085074317326,6.2369802742006e-05,"GBM",0.000268085074317326
"OTU1507_s__Prevotella_copri",0,0,0,"GBM",0
"OTU1536_s__Phocaeicola_vulgatus",0,0,0,"GBM",0
"OTU2600_s__Roseburia_hominis",0,0,0,"GBM",0
"OTU1531_s__Bacteroides_uniformis",0,0,0,"GBM",0
"OTU2332_s__Megamonas_funiformis",0,0,0,"GBM",0
"OTU2523_s__Subdoligranulum_variabile",0,0,0,"GBM",0
"OTU2584_s__[Ruminococcus]_torques",0,0,0,"GBM",0
"OTU2577_s__Dorea_longicatena",0,0,0,"GBM",0
"OTU1964_s__Faecalibacillus_intestinalis",0,0,0,"GBM",0
"OTU1535_s__Phocaeicola_dorei",0,0,0,"GBM",0
"OTU2522_s__Solibaculum_mannosilyticum",0,0,0,"GBM",0
"OTU1480_s__Parabacteroides_merdae",0,0,0,"GBM",0
"OTU1529_s__Bacteroides_caccae",0,0,0,"GBM",0
"OTU2345_s__Dialister_succinatiphilus",0,0,0,"GBM",0
"OTU1298_s__Escherichia_coli",0,0,0,"GBM",0
"OTU2337_s__Phascolarctobacterium_faecium",0,0,0,"GBM",0
"OTU2679_s__Intestinimonas_butyriciproducens",0,0,0,"GBM",0
"OTU2583_s__[Ruminococcus]_gnavus",0,0,0,"GBM",0
"OTU2529_s__Ruminococcus_champanellensis",0,0,0,"GBM",0
"OTU1534_s__Phocaeicola_coprophilus",0,0,0,"GBM",0
"OTU2581_s__Coprococcus_catus",0,0,0,"GBM",0
"OTU2498_s__Clostridium_cadaveris",0,0,0,"GBM",0
"OTU2566_s__Simiaoa_sunii",0,0,0,"GBM",0
"OTU1962_s__Allobaculum_mucilyticum",0,0,0,"GBM",0
"OTU2439_s__Paeniclostridium_sordellii",0,0,0,"GBM",0
"OTU2427_s__Eubacterium_ventriosum",0,0,0,"GBM",0
"OTU1532_s__Bacteroides_helcogenes",0,0,0,"GBM",0
"OTU740_s__Turicimonas_muris",0,0,0,"GBM",0
"OTU1924_s__Bifidobacterium_longum",0,0,0,"GBM",0
"OTU2576_s__Dorea_formicigenerans",0,0,0,"GBM",0
"OTU2582_s__[Ruminococcus]_lactaris",0,0,0,"GBM",0
"OTU1530_s__Bacteroides_fragilis",0,0,0,"GBM",0
"OTU2525_s__Vescimonas_coprocola",0,0,0,"GBM",0
"OTU2580_s__Coprococcus_comes",0,0,0,"GBM",0
"OTU2528_s__Ruminococcus_bovis",0,0,0,"GBM",0
"OTU2243_s__Ligilactobacillus_salivarius",0,0,0,"GBM",0
"OTU1484_s__Paraprevotella_xylaniphila",0,0,0,"GBM",0
"OTU2497_s__Clostridium_baratii",0,0,0,"GBM",0
"OTU1481_s__Hoylesella_buccalis",0,0,0,"GBM",0
"OTU2563_s__[Clostridium]_colinum",0,0,0,"GBM",0
"OTU2341_s__Megasphaera_elsdenii",0,0,0,"GBM",0
"OTU2564_s__Wujia_chipingensis",0,0,0,"GBM",0
"OTU2595_s__Blautia_sp._SC05B48",0,0,0,"GBM",0
"OTU2519_s__Flavonifractor_plautii",0,0,0,"GBM",0
"OTU1948_s__Turicibacter_sanguinis",0,0,0,"GBM",0
"OTU1455_s__Barnesiella_viscericola",0,0,0,"GBM",0
"OTU2586_s__Anaerostipes_caccae",0,0,0,"GBM",0
"OTU2438_s__Terrisporobacter_hibernicus",0,0,0,"GBM",0
"OTU1472_s__Alistipes_shahii",0,0,0,"GBM",0
"OTU1177_s__Providencia_sneebia",0,0,0,"GBM",0
"OTU2411_s__Candidatus_Formimonas_warabiya",0,0,0,"GBM",0
"OTU1322_s__Haemophilus_parainfluenzae",0,0,0,"GBM",0
"OTU1945_s__[Clostridium]_innocuum",0,0,0,"GBM",0
"OTU1463_s__Sodaliphilus_pleomorphus",0,0,0,"GBM",0
"OTU2561_s__Anaerotignum_propionicum",0,0,0,"GBM",0
"OTU2562_s__Anaeromicropila_herbilytica",0,0,0,"GBM",0
"OTU2344_s__Dialister_pneumosintes",0,0,0,"GBM",0
"OTU1257_s__Klebsiella_pneumoniae",0,0,0,"GBM",0
"OTU2521_s__Dysosmobacter_welbionis",0,0,0,"GBM",0
"OTU291_s__Desulfovibrio_piger",0,0,0,"GBM",0
"OTU739_s__Ralstonia_insidiosa",0,0,0,"GBM",0
"OTU1259_s__Salmonella_enterica",0,0,0,"GBM",0
"OTU2330_s__Selenomonas_ruminantium",0,0,0,"GBM",0
"OTU1478_s__Parabacteroides_distasonis",0,0,0,"GBM",0
"OTU2496_s__Clostridium_chauvoei",0,0,0,"GBM",0
"OTU1477_s__Parabacteroides_faecis",0,0,0,"GBM",0
"OTU2527_s__Ruminococcus_gauvreauii",0,0,0,"GBM",0
"OTU2251_s__Limosilactobacillus_mucosae",0,0,0,"GBM",0
"OTU1476_s__Parabacteroides_goldsteinii",0,0,0,"GBM",0
"OTU227_s__Akkermansia_muciniphila",0,0,0,"GBM",0
"OTU2515_s__Acutalibacter_muris",0,0,0,"GBM",0
"OTU2547_s__Sellimonas_intestinalis",0,0,0,"GBM",0
"OTU1518_s__Bacteroides_zoogleoformans",0,0,0,"GBM",0
"OTU2516_s__Oscillibacter_hominis",0,0,0,"GBM",0
"OTU2518_s__Ruthenibacterium_lactatiformans",0,0,0,"GBM",0
"OTU1506_s__Prevotella_sp._Rep29",0,0,0,"GBM",0
"OTU1501_s__Prevotella_dentalis",0,0,0,"GBM",0
"OTU2505_s__Monoglobus_pectinilyticus",0,0,0,"GBM",0
"OTU1614_s__Adlercreutzia_equolifaciens",0,0,0,"GBM",0
"OTU2565_s__Qiania_dongpingensis",0,0,0,"GBM",0
"OTU918_s__Succinivibrio_dextrinosolvens",0,0,0,"GBM",0
"OTU2560_s__[Clostridium]_hylemonae",0,0,0,"GBM",0
"OTU2265_s__Enterococcus_faecalis",0,0,0,"GBM",0
"OTU2437_s__Clostridioides_difficile",0,0,0,"GBM",0
"OTU1526_s__Bacteroides_salyersiae",0,0,0,"GBM",0
"OTU2320_s__Streptococcus_equi",0,0,0,"GBM",0
"OTU1525_s__Bacteroides_nordii",0,0,0,"GBM",0
"OTU2454_s__Sarcina_sp._JB2",0,0,0,"GBM",0
"OTU2396_s__Petrocella_atlantisensis",0,0,0,"GBM",0
"OTU2136_s__Bacillus_amyloliquefaciens",0,0,0,"GBM",0
"OTU2555_s__Marvinbryantia_formatexigens",0,0,0,"GBM",0
"OTU1495_s__Prevotella_corporis",0,0,0,"GBM",0
"OTU742_s__Sutterella_megalosphaeroides",0,0,0,"GBM",0
"OTU1612_s__Eggerthella_lenta",0,0,0,"GBM",0
"OTU1516_s__Bacteroides_zhangwenhongii",0,0,0,"GBM",0
"OTU292_s__Desulfovibrio_vulgaris",0,0,0,"GBM",0
"OTU2570_s__Butyrivibrio_proteoclasticus",0,0,0,"GBM",0
"OTU2593_s__Blautia_argi",0,0,0,"GBM",0
"OTU1456_s__Odoribacter_splanchnicus",0,0,0,"GBM",0
"OTU2474_s__Clostridium_thermarum",0,0,0,"GBM",0
"OTU1520_s__Bacteroides_xylanisolvens",0,0,0,"GBM",0
"OTU2486_s__Clostridium_perfringens",0,0,0,"GBM",0
"OTU2678_s__Massilistercora_timonensis",0,0,0,"GBM",0
"OTU1468_s__Alistipes_indistinctus",0,0,0,"GBM",0
"OTU2517_s__Fastidiosipila_sanguinis",0,0,0,"GBM",0
"OTU1098_s__Pseudomonas_fragi",0,0,0,"GBM",0
"OTU2585_s__Anaerostipes_rhamnosivorans",0,0,0,"GBM",0
"OTU929_s__Aeromonas_veronii",0,0,0,"GBM",0
"OTU1458_s__Butyricimonas_virosa",0,0,0,"GBM",0
"OTU2336_s__Phascolarctobacterium_succinatutens",0,0,0,"GBM",0
"OTU1466_s__Alistipes_ihumii",0,0,0,"GBM",0
"OTU2482_s__Clostridium_gasigenes",0,0,0,"GBM",0
"OTU1597_s__Actinomarinicola_tropica",0,0,0,"GBM",0
"OTU1479_s__Parabacteroides_johnsonii",0,0,0,"GBM",0
"OTU2494_s__Clostridium_sp._M62/1",0,0,0,"GBM",0
"OTU1502_s__Prevotella_nigrescens",0,0,0,"GBM",0
"OTU1922_s__Bifidobacterium_dentium",0,0,0,"GBM",0
"OTU1606_s__Raoultibacter_timonensis",0,0,0,"GBM",0
"OTU2483_s__Clostridium_septicum",0,0,0,"GBM",0
"OTU2554_s__Enterocloster_asparagiformis",0,0,0,"GBM",0
"OTU2509_s__Caproicibacterium_lactatifermentans",0,0,0,"GBM",0
"OTU1583_s__Rubrobacter_xylanophilus",0,0,0,"GBM",0
"OTU1438_s__Spirosoma_endbachense",0,0,0,"GBM",0
"OTU2507_s__Pseudoclostridium_thermosuccinogenes",0,0,0,"GBM",0
"OTU92_s__Fusobacterium_mortiferum",0,0,0,"GBM",0
"OTU2193_s__Fructilactobacillus_sanfranciscensis",0,0,0,"GBM",0
"OTU1181_s__Sodalis_ligni",0,0,0,"GBM",0
"OTU1467_s__Alistipes_sp._dk3624",0,0,0,"GBM",0
"OTU2599_s__Roseburia_intestinalis",0,0,0,"GBM",0
"OTU2467_s__Clostridium_argentinense",0,0,0,"GBM",0
"OTU1607_s__Denitrobacterium_detoxificans",0,0,0,"GBM",0
"OTU2540_s__Faecalibacterium_sp._IP-3-29",0,0,0,"GBM",0
"OTU2559_s__[Clostridium]_scindens",0,0,0,"GBM",0
"OTU1293_s__Enterobacter_hormaechei",0,0,0,"GBM",0
"OTU1960_s__Amedibacterium_intestinale",0,0,0,"GBM",0
"OTU2484_s__Clostridium_beijerinckii",0,0,0,"GBM",0
"OTU2677_s__Flintibacter_sp._KGMB00164",0,0,0,"GBM",0
"OTU2321_s__Streptococcus_pyogenes",0,0,0,"GBM",0
"OTU1524_s__Bacteroides_ovatus",0,0,0,"GBM",0
"OTU2137_s__Bacillus_velezensis",0,0,0,"GBM",0
"OTU1679_s__Cutibacterium_acnes",0,0,0,"GBM",0
"OTU2157_s__Staphylococcus_schleiferi",0,0,0,"GBM",0
"OTU1615_s__Phoenicibacter_congonensis",0,0,0,"GBM",0
"OTU2349_s__Veillonella_rogosae",0,0,0,"GBM",0
"OTU207_s__Candidatus_Nanosynbacter_sp._HMT-352",0,0,0,"GBM",0
"OTU2549_s__Anaerocolumna_chitinilytica",0,0,0,"GBM",0
"OTU1504_s__Prevotella_bryantii",0,0,0,"GBM",0
"OTU2481_s__Clostridium_bornimense",0,0,0,"GBM",0
"OTU2513_s__Acetivibrio_saccincola",0,0,0,"GBM",0
"OTU2485_s__Clostridium_isatidis",0,0,0,"GBM",0
"OTU2425_s__Eubacterium_hominis",0,0,0,"GBM",0
"OTU2487_s__Clostridium_neonatale",0,0,0,"GBM",0
"OTU2551_s__Pseudobutyrivibrio_xylanivorans",0,0,0,"GBM",0
"OTU2546_s__Faecalicatena_sp._Marseille-Q4148",0,0,0,"GBM",0
"OTU205_s__Candidatus_Saccharimonas_aalborgensis",0,0,0,"GBM",0
"OTU2506_s__Pusillibacter_faecalis",0,0,0,"GBM",0
"OTU1457_s__Butyricimonas_faecalis",0,0,0,"GBM",0
"OTU2333_s__Acidaminococcus_intestini",0,0,0,"GBM",0
"OTU1449_s__Porphyromonas_gingivalis",0,0,0,"GBM",0
"OTU2548_s__Anaerocolumna_sedimenticola",0,0,0,"GBM",0
"OTU179_s__Anaeromyxobacter_paludicola",0,0,0,"GBM",0
"OTU2508_s__Caproicibacterium_amylolyticum",0,0,0,"GBM",0
"OTU121_s__Leptolyngbya_sp._7M",0,0,0,"GBM",0
"OTU2334_s__Acidaminococcus_fermentans",0,0,0,"GBM",0
"OTU2432_s__Filifactor_alocis",0,0,0,"GBM",0
"OTU2272_s__Granulicatella_adiacens",0,0,0,"GBM",0
"OTU2510_s__Caproicibacterium_sp._BJN0003",0,0,0,"GBM",0
"OTU1605_s__Slackia_heliotrinireducens",0,0,0,"GBM",0
"OTU2433_s__Peptostreptococcus_sp._CBA3647",0,0,0,"GBM",0
"OTU2444_s__Paraclostridium_bifermentans",0,0,0,"GBM",0
"OTU2502_s__Ruminiclostridium_herbifermentans",0,0,0,"GBM",0
"OTU1174_s__Proteus_mirabilis",0,0,0,"GBM",0
"OTU2552_s__Enterocloster_clostridioformis",0,0,0,"GBM",0
"OTU1499_s__Prevotella_fusca",0,0,0,"GBM",0
"OTU2558_s__Lachnoclostridium_phytofermentans",0,0,0,"GBM",0
"OTU94_s__Fusobacterium_nucleatum",0,0,0,"GBM",0
"OTU965_s__Moraxella_osloensis",0,0,0,"GBM",0
"OTU1604_s__Xiamenia_xianingshaonis",0,0,0,"GBM",0
"OTU116_s__Limnospira_indica",0,0,0,"GBM",0
"OTU2309_s__Streptococcus_parauberis",0,0,0,"GBM",0
"OTU2557_s__Lachnoclostridium_phocaeense",0,0,0,"GBM",0
"OTU2590_s__Blautia_producta",0,0,0,"GBM",0
"OTU1951_s__Tannockella_kyphosi",0,0,0,"GBM",0
"OTU2370_s__Thermanaeromonas_toyohensis",0,0,0,"GBM",0
"OTU996_s__Acinetobacter_baumannii",0,0,0,"GBM",0
"OTU93_s__Fusobacterium_ulcerans",0,0,0,"GBM",0
"OTU2569_s__Butyrivibrio_hungatei",0,0,0,"GBM",0
"OTU2436_s__Romboutsia_ilealis",0,0,0,"GBM",0
"OTU2319_s__Streptococcus_dysgalactiae",0,0,0,"GBM",0
"OTU960_s__Vibrio_cholerae",0,0,0,"GBM",0
"OTU1514_s__Bacteroides_heparinolyticus",0,0,0,"GBM",0
"OTU1465_s__Alistipes_dispar",0,0,0,"GBM",0
"OTU2553_s__Enterocloster_bolteae",0,0,0,"GBM",0
"OTU66_s__Gemmatirosa_kalamazoonensis",0,0,0,"GBM",0
"OTU167_s__Pyramidobacter_piscolens",0,0,0,"GBM",0
"OTU1496_s__Prevotella_oris",0,0,0,"GBM",0
"OTU1505_s__Prevotella_sp._E15-22",0,0,0,"GBM",0
"OTU2199_s__Lactiplantibacillus_plantarum",0,0,0,"GBM",0
"OTU2315_s__Streptococcus_mutans",0,0,0,"GBM",0
"OTU2493_s__Clostridium_sp._BJN0001",0,0,0,"GBM",0
"OTU2545_s__Anaeropeptidivorans_aminofermentans",0,0,0,"GBM",0
"OTU84_s__Cetobacterium_somerae",0,0,0,"GBM",0
"OTU2445_s__Geosporobacter_ferrireducens",0,0,0,"GBM",0
"OTU2450_s__Serpentinicella_alkaliphila",0,0,0,"GBM",0
"OTU2492_s__Clostridium_sp._SY8519",0,0,0,"GBM",0
"OTU1291_s__Enterobacter_cloacae_complex_sp.",0,0,0,"GBM",0
"OTU1623_s__Olsenella_uli",0,0,0,"GBM",0
"OTU1721_s__Rhodococcus_erythropolis",0,0,0,"GBM",0
"OTU2542_s__Wansuia_hejianensis",0,0,0,"GBM",0
"OTU2161_s__Staphylococcus_aureus",0,0,0,"GBM",0
"OTU2538_s__Faecalibacterium_sp._I3-3-33",0,0,0,"GBM",0
"OTU1100_s__Pseudomonas_aeruginosa",0,0,0,"GBM",0
"OTU1297_s__Escherichia_albertii",0,0,0,"GBM",0
"OTU1592_s__Thermoleophilum_album",0,0,0,"GBM",0
"OTU1876_s__Schaalia_odontolytica",0,0,0,"GBM",0
"OTU1937_s__Parvimonas_micra",0,0,0,"GBM",0
"OTU2386_s__Heliorestis_convoluta",0,0,0,"GBM",0
"OTU2393_s__Desulfotomaculum_nigrificans",0,0,0,"GBM",0
"OTU2504_s__Ethanoligenens_harbinense",0,0,0,"GBM",0
"OTU65_s__Candidatus_Koribacter_versatilis",0,0,0,"GBM",0
"OTU168_s__Cloacibacillus_porcorum",0,0,0,"GBM",0
"OTU631_s__Sphaerotilus_sulfidivorans",0,0,0,"GBM",0
"OTU1503_s__Prevotella_melaninogenica",0,0,0,"GBM",0
"OTU2339_s__Megasphaera_hexanoica",0,0,0,"GBM",0
"OTU2371_s__Ammonifex_degensii",0,0,0,"GBM",0
"OTU2539_s__Faecalibacterium_sp._I4-1-79",0,0,0,"GBM",0
"OTU2316_s__Streptococcus_chenjunshii",0,0,0,"GBM",0
"OTU1172_s__Morganella_morganii",0,0,0,"GBM",0
"OTU2573_s__Lacrimispora_xylanolytica",0,0,0,"GBM",0
"OTU58_s__Paludibaculum_fermentans",0,0,0,"GBM",0
"OTU1304_s__Frederiksenia_canicola",0,0,0,"GBM",0
"OTU1609_s__Gordonibacter_pamelaeae",0,0,0,"GBM",0
"OTU2477_s__Clostridium_kluyveri",0,0,0,"GBM",0
"OTU2568_s__Butyrivibrio_fibrisolvens",0,0,0,"GBM",0
"OTU284_s__Oleidesulfovibrio_alaskensis",0,0,0,"GBM",0
"OTU704_s__Oxalobacter_aliiformigenes",0,0,0,"GBM",0
"OTU845_s__Stenotrophomonas_maltophilia",0,0,0,"GBM",0
"OTU2133_s__Bacillus_cereus",0,0,0,"GBM",0
"OTU2412_s__Christensenella_sp._Marseille-P3954",0,0,0,"GBM",0
"OTU1494_s__Prevotella_denticola",0,0,0,"GBM",0
"OTU1844_s__Rothia_mucilaginosa",0,0,0,"GBM",0
"OTU1943_s__Thomasclavelia_spiroformis",0,0,0,"GBM",0
"OTU2314_s__Streptococcus_ferus",0,0,0,"GBM",0
"OTU2429_s__Peptacetobacter_hiranonis",0,0,0,"GBM",0
"OTU2526_s__Ruminococcus_albus",0,0,0,"GBM",0
"OTU1228_s__Shigella_flexneri",0,0,0,"GBM",0
"OTU2101_s__Lysinibacillus_timonensis",0,0,0,"GBM",0
"OTU2304_s__Streptococcus_salivarius",0,0,0,"GBM",0
"OTU2478_s__Clostridium_butyricum",0,0,0,"GBM",0
"OTU1521_s__Bacteroides_faecium",0,0,0,"GBM",0
"OTU2232_s__Lactobacillus_helveticus",0,0,0,"GBM",0
"OTU2512_s__Acetivibrio_clariflavus",0,0,0,"GBM",0
"OTU2674_s__Gemella_sanguinis",0,0,0,"GBM",0
"OTU2130_s__Bacillus_anthracis",0,0,0,"GBM",0
"OTU32_s__Dissulfurispira_thermophila",0,0,0,"GBM",0
"OTU1102_s__Pseudomonas_sp._BSw22131",0,0,0,"GBM",0
"OTU1619_s__Atopobium_sp._oral_taxon_416",0,0,0,"GBM",0
"OTU2230_s__Lactobacillus_johnsonii",0,0,0,"GBM",0
"OTU2317_s__Streptococcus_respiraculi",0,0,0,"GBM",0
"OTU2537_s__Faecalibacterium_sp._I4-3-84",0,0,0,"GBM",0
"OTU1493_s__Prevotella_multiformis",0,0,0,"GBM",0
"OTU2311_s__Streptococcus_iniae",0,0,0,"GBM",0
"OTU2480_s__Clostridium_cellulovorans",0,0,0,"GBM",0
"OTU2514_s__Acetivibrio_thermocellus",0,0,0,"GBM",0
"OTU2536_s__Faecalibacterium_sp._HTF-F",0,0,0,"GBM",0
"OTU1163_s__Yersinia_pestis",0,0,0,"GBM",0
"OTU1569_s__Mesomycoplasma_conjunctivae",0,0,0,"GBM",0
"OTU2422_s__Alkalibacter_rhizosphaerae",0,0,0,"GBM",0
"OTU1253_s__Klebsiella_aerogenes",0,0,0,"GBM",0
"OTU1454_s__Coprobacter_secundus",0,0,0,"GBM",0
"OTU91_s__Fusobacterium_necrophorum",0,0,0,"GBM",0
"OTU169_s__Aminomonas_paucivorans",0,0,0,"GBM",0
"OTU703_s__Oxalobacter_formigenes",0,0,0,"GBM",0
"OTU1920_s__Bifidobacterium_animalis",0,0,0,"GBM",0
"OTU2238_s__Lactobacillus_delbrueckii",0,0,0,"GBM",0
"OTU2382_s__Desulfoscipio_gibsoniae",0,0,0,"GBM",0
"OTU2479_s__Clostridium_manihotivorum",0,0,0,"GBM",0
"OTU1180_s__Candidatus_Sodalis_pierantonius",0,0,0,"GBM",0
"OTU1235_s__Jejubacter_calystegiae",0,0,0,"GBM",0
"OTU1513_s__Bacteroides_coprosuis",0,0,0,"GBM",0
"OTU1549_s__Pelolinea_submarina",0,0,0,"GBM",0
"OTU1601_s__Berryella_wangjianweii",0,0,0,"GBM",0
"OTU2129_s__Bacillus_thuringiensis",0,0,0,"GBM",0
"OTU2357_s__Halothermothrix_orenii",0,0,0,"GBM",0
"OTU2475_s__Clostridium_tyrobutyricum",0,0,0,"GBM",0
"OTU69_s__Gemmatimonas_phototrophica",0,0,0,"GBM",0
"OTU917_s__Alteromonas_sp._RKMC-009",0,0,0,"GBM",0
"OTU1232_s__Candidatus_Moranella_endobia",0,0,0,"GBM",0
